region,time,sector,polymer,waste_category,value
West,2040,Agriculture,PS,Incineration,0.31
West,2045,Agriculture,PS,Incineration,0.18
West,2050,Agriculture,PS,Incineration,0.04
West,2020,Agriculture,PS-E,Incineration,0.84
West,2025,Agriculture,PS-E,Incineration,0.71
West,2030,Agriculture,PS-E,Incineration,0.58
West,2035,Agriculture,PS-E,Incineration,0.44
West,2040,Agriculture,PS-E,Incineration,0.31
West,2045,Agriculture,PS-E,Incineration,0.18
West,2050,Agriculture,PS-E,Incineration,0.04
West,2020,Agriculture,PVC,Incineration,0.84
West,2025,Agriculture,PVC,Incineration,0.71
West,2030,Agriculture,PVC,Incineration,0.58
West,2035,Agriculture,PVC,Incineration,0.44
West,2040,Agriculture,PVC,Incineration,0.31
West,2045,Agriculture,PVC,Incineration,0.18
West,2050,Agriculture,PVC,Incineration,0.04
West,2020,Agriculture,PET,Incineration,0.84
West,2025,Agriculture,PET,Incineration,0.71
West,2030,Agriculture,PET,Incineration,0.58
West,2035,Agriculture,PET,Incineration,0.44
West,2040,Agriculture,PET,Incineration,0.31
West,2045,Agriculture,PET,Incineration,0.18
West,2050,Agriculture,PET,Incineration,0.04
West,2020,Agriculture,"ABS, SAN",Incineration,0.84
West,2025,Agriculture,"ABS, SAN",Incineration,0.71
West,2030,Agriculture,"ABS, SAN",Incineration,0.58
West,2035,Agriculture,"ABS, SAN",Incineration,0.44
West,2040,Agriculture,"ABS, SAN",Incineration,0.31
West,2045,Agriculture,"ABS, SAN",Incineration,0.18
West,2050,Agriculture,"ABS, SAN",Incineration,0.04
West,2020,Agriculture,PMMA,Incineration,0.84
West,2025,Agriculture,PMMA,Incineration,0.71
West,2030,Agriculture,PMMA,Incineration,0.58
West,2035,Agriculture,PMMA,Incineration,0.44
West,2040,Agriculture,PMMA,Incineration,0.31
West,2045,Agriculture,PMMA,Incineration,0.18
West,2050,Agriculture,PMMA,Incineration,0.04
West,2020,Agriculture,"PA (PA6, PA66)",Incineration,0.84
West,2025,Agriculture,"PA (PA6, PA66)",Incineration,0.71
West,2030,Agriculture,"PA (PA6, PA66)",Incineration,0.58
West,2035,Agriculture,"PA (PA6, PA66)",Incineration,0.44
West,2040,Agriculture,"PA (PA6, PA66)",Incineration,0.31
West,2045,Agriculture,"PA (PA6, PA66)",Incineration,0.18
West,2050,Agriculture,"PA (PA6, PA66)",Incineration,0.04
West,2020,Agriculture,PC,Incineration,0.84
West,2025,Agriculture,PC,Incineration,0.71
West,2030,Agriculture,PC,Incineration,0.58
West,2035,Agriculture,PC,Incineration,0.44
West,2040,Agriculture,PC,Incineration,0.31
West,2045,Agriculture,PC,Incineration,0.18
West,2050,Agriculture,PC,Incineration,0.04
West,2020,Agriculture,Other Thermoplastics,Incineration,0.84
West,2025,Agriculture,Other Thermoplastics,Incineration,0.71
West,2030,Agriculture,Other Thermoplastics,Incineration,0.58
West,2035,Agriculture,Other Thermoplastics,Incineration,0.44
West,2040,Agriculture,Other Thermoplastics,Incineration,0.31
West,2045,Agriculture,Other Thermoplastics,Incineration,0.18
West,2050,Agriculture,Other Thermoplastics,Incineration,0.04
West,2020,Agriculture,PUR,Incineration,0.84
West,2025,Agriculture,PUR,Incineration,0.71
West,2030,Agriculture,PUR,Incineration,0.58
West,2035,Agriculture,PUR,Incineration,0.44
West,2040,Agriculture,PUR,Incineration,0.31
West,2045,Agriculture,PUR,Incineration,0.18
West,2050,Agriculture,PUR,Incineration,0.04
West,2020,Agriculture,Other Plastics,Incineration,0.84
West,2025,Agriculture,Other Plastics,Incineration,0.71
West,2030,Agriculture,Other Plastics,Incineration,0.58
West,2035,Agriculture,Other Plastics,Incineration,0.44
West,2040,Agriculture,Other Plastics,Incineration,0.31
West,2045,Agriculture,Other Plastics,Incineration,0.18
West,2050,Agriculture,Other Plastics,Incineration,0.04
West,2020,"Household, Leisure, Sports","PE-LD, -LLD",Incineration,0.78
West,2025,"Household, Leisure, Sports","PE-LD, -LLD",Incineration,0.66
West,2030,"Household, Leisure, Sports","PE-LD, -LLD",Incineration,0.53
West,2035,"Household, Leisure, Sports","PE-LD, -LLD",Incineration,0.41
West,2040,"Household, Leisure, Sports","PE-LD, -LLD",Incineration,0.29
West,2045,"Household, Leisure, Sports","PE-LD, -LLD",Incineration,0.16
West,2050,"Household, Leisure, Sports","PE-LD, -LLD",Incineration,0.04
West,2020,"Household, Leisure, Sports","PE-HD, -MD",Incineration,0.78
West,2025,"Household, Leisure, Sports","PE-HD, -MD",Incineration,0.66
West,2030,"Household, Leisure, Sports","PE-HD, -MD",Incineration,0.53
West,2035,"Household, Leisure, Sports","PE-HD, -MD",Incineration,0.41
West,2040,"Household, Leisure, Sports","PE-HD, -MD",Incineration,0.29
West,2045,"Household, Leisure, Sports","PE-HD, -MD",Incineration,0.16
West,2050,"Household, Leisure, Sports","PE-HD, -MD",Incineration,0.04
West,2020,"Household, Leisure, Sports",PP,Incineration,0.78
West,2025,"Household, Leisure, Sports",PP,Incineration,0.66
West,2030,"Household, Leisure, Sports",PP,Incineration,0.53
West,2035,"Household, Leisure, Sports",PP,Incineration,0.41
West,2040,"Household, Leisure, Sports",PP,Incineration,0.29
West,2045,"Household, Leisure, Sports",PP,Incineration,0.16
West,2050,"Household, Leisure, Sports",PP,Incineration,0.04
West,2020,"Household, Leisure, Sports",PS,Incineration,0.78
West,2025,"Household, Leisure, Sports",PS,Incineration,0.66
West,2030,"Household, Leisure, Sports",PS,Incineration,0.53
West,2035,"Household, Leisure, Sports",PS,Incineration,0.41
West,2040,"Household, Leisure, Sports",PS,Incineration,0.29
West,2045,"Household, Leisure, Sports",PS,Incineration,0.16
West,2050,"Household, Leisure, Sports",PS,Incineration,0.04
West,2020,"Household, Leisure, Sports",PS-E,Incineration,0.78
West,2025,"Household, Leisure, Sports",PS-E,Incineration,0.66
West,2030,"Household, Leisure, Sports",PS-E,Incineration,0.53
West,2035,"Household, Leisure, Sports",PS-E,Incineration,0.41
West,2040,"Household, Leisure, Sports",PS-E,Incineration,0.29
West,2045,"Household, Leisure, Sports",PS-E,Incineration,0.16
West,2050,"Household, Leisure, Sports",PS-E,Incineration,0.04
West,2020,"Household, Leisure, Sports",PVC,Incineration,0.78
West,2025,"Household, Leisure, Sports",PVC,Incineration,0.66
West,2030,"Household, Leisure, Sports",PVC,Incineration,0.53
West,2035,"Household, Leisure, Sports",PVC,Incineration,0.41
West,2040,"Household, Leisure, Sports",PVC,Incineration,0.29
West,2045,"Household, Leisure, Sports",PVC,Incineration,0.16
West,2050,"Household, Leisure, Sports",PVC,Incineration,0.04
West,2020,"Household, Leisure, Sports",PET,Incineration,0.78
West,2025,"Household, Leisure, Sports",PET,Incineration,0.66
West,2030,"Household, Leisure, Sports",PET,Incineration,0.53
West,2035,"Household, Leisure, Sports",PET,Incineration,0.41
West,2040,"Household, Leisure, Sports",PET,Incineration,0.29
West,2045,"Household, Leisure, Sports",PET,Incineration,0.16
West,2050,"Household, Leisure, Sports",PET,Incineration,0.04
West,2020,"Household, Leisure, Sports","ABS, SAN",Incineration,0.78
West,2025,"Household, Leisure, Sports","ABS, SAN",Incineration,0.66
West,2030,"Household, Leisure, Sports","ABS, SAN",Incineration,0.53
West,2035,"Household, Leisure, Sports","ABS, SAN",Incineration,0.41
West,2040,"Household, Leisure, Sports","ABS, SAN",Incineration,0.29
West,2045,"Household, Leisure, Sports","ABS, SAN",Incineration,0.16
West,2050,"Household, Leisure, Sports","ABS, SAN",Incineration,0.04
West,2020,"Household, Leisure, Sports",PMMA,Incineration,0.78
West,2025,"Household, Leisure, Sports",PMMA,Incineration,0.66
West,2030,"Household, Leisure, Sports",PMMA,Incineration,0.53
West,2035,"Household, Leisure, Sports",PMMA,Incineration,0.41
West,2040,"Household, Leisure, Sports",PMMA,Incineration,0.29
West,2045,"Household, Leisure, Sports",PMMA,Incineration,0.16
West,2050,"Household, Leisure, Sports",PMMA,Incineration,0.04
West,2020,"Household, Leisure, Sports","PA (PA6, PA66)",Incineration,0.78
West,2025,"Household, Leisure, Sports","PA (PA6, PA66)",Incineration,0.66
West,2030,"Household, Leisure, Sports","PA (PA6, PA66)",Incineration,0.53
West,2035,"Household, Leisure, Sports","PA (PA6, PA66)",Incineration,0.41
West,2040,"Household, Leisure, Sports","PA (PA6, PA66)",Incineration,0.29
West,2045,"Household, Leisure, Sports","PA (PA6, PA66)",Incineration,0.16
West,2050,"Household, Leisure, Sports","PA (PA6, PA66)",Incineration,0.04
West,2020,"Household, Leisure, Sports",PC,Incineration,0.78
West,2025,"Household, Leisure, Sports",PC,Incineration,0.66
West,2030,"Household, Leisure, Sports",PC,Incineration,0.53
West,2035,"Household, Leisure, Sports",PC,Incineration,0.41
West,2040,"Household, Leisure, Sports",PC,Incineration,0.29
West,2045,"Household, Leisure, Sports",PC,Incineration,0.16
West,2050,"Household, Leisure, Sports",PC,Incineration,0.04
West,2020,"Household, Leisure, Sports",Other Thermoplastics,Incineration,0.78
West,2025,"Household, Leisure, Sports",Other Thermoplastics,Incineration,0.66
West,2030,"Household, Leisure, Sports",Other Thermoplastics,Incineration,0.53
West,2035,"Household, Leisure, Sports",Other Thermoplastics,Incineration,0.41
West,2040,"Household, Leisure, Sports",Other Thermoplastics,Incineration,0.29
West,2045,"Household, Leisure, Sports",Other Thermoplastics,Incineration,0.16
West,2050,"Household, Leisure, Sports",Other Thermoplastics,Incineration,0.04
West,2020,"Household, Leisure, Sports",PUR,Incineration,0.78
West,2025,"Household, Leisure, Sports",PUR,Incineration,0.66
West,2030,"Household, Leisure, Sports",PUR,Incineration,0.53
West,2035,"Household, Leisure, Sports",PUR,Incineration,0.41
West,2040,"Household, Leisure, Sports",PUR,Incineration,0.29
West,2045,"Household, Leisure, Sports",PUR,Incineration,0.16
West,2050,"Household, Leisure, Sports",PUR,Incineration,0.04
West,2020,"Household, Leisure, Sports",Other Plastics,Incineration,0.78
West,2025,"Household, Leisure, Sports",Other Plastics,Incineration,0.66
West,2030,"Household, Leisure, Sports",Other Plastics,Incineration,0.53
West,2035,"Household, Leisure, Sports",Other Plastics,Incineration,0.41
West,2040,"Household, Leisure, Sports",Other Plastics,Incineration,0.29
West,2045,"Household, Leisure, Sports",Other Plastics,Incineration,0.16
West,2050,"Household, Leisure, Sports",Other Plastics,Incineration,0.04
West,2020,Others,"PE-LD, -LLD",Incineration,0.78
West,2025,Others,"PE-LD, -LLD",Incineration,0.66
West,2030,Others,"PE-LD, -LLD",Incineration,0.54
West,2035,Others,"PE-LD, -LLD",Incineration,0.41
West,2040,Others,"PE-LD, -LLD",Incineration,0.29
West,2045,Others,"PE-LD, -LLD",Incineration,0.16
West,2050,Others,"PE-LD, -LLD",Incineration,0.04
West,2020,Others,"PE-HD, -MD",Incineration,0.78
West,2025,Others,"PE-HD, -MD",Incineration,0.66
West,2030,Others,"PE-HD, -MD",Incineration,0.54
West,2035,Others,"PE-HD, -MD",Incineration,0.41
West,2040,Others,"PE-HD, -MD",Incineration,0.29
West,2045,Others,"PE-HD, -MD",Incineration,0.16
West,2050,Others,"PE-HD, -MD",Incineration,0.04
West,2020,Others,PP,Incineration,0.78
West,2025,Others,PP,Incineration,0.66
West,2030,Others,PP,Incineration,0.54
West,2035,Others,PP,Incineration,0.41
West,2040,Others,PP,Incineration,0.29
West,2045,Others,PP,Incineration,0.16
West,2050,Others,PP,Incineration,0.04
West,2020,Others,PS,Incineration,0.78
West,2025,Others,PS,Incineration,0.66
West,2030,Others,PS,Incineration,0.54
West,2035,Others,PS,Incineration,0.41
West,2040,Others,PS,Incineration,0.29
West,2045,Others,PS,Incineration,0.16
West,2050,Others,PS,Incineration,0.04
West,2020,Others,PS-E,Incineration,0.78
West,2025,Others,PS-E,Incineration,0.66
West,2030,Others,PS-E,Incineration,0.54
West,2035,Others,PS-E,Incineration,0.41
West,2040,Others,PS-E,Incineration,0.29
West,2045,Others,PS-E,Incineration,0.16
West,2050,Others,PS-E,Incineration,0.04
West,2020,Others,PVC,Incineration,0.78
West,2025,Others,PVC,Incineration,0.66
West,2030,Others,PVC,Incineration,0.54
West,2035,Others,PVC,Incineration,0.41
West,2040,Others,PVC,Incineration,0.29
West,2045,Others,PVC,Incineration,0.16
West,2050,Others,PVC,Incineration,0.04
West,2020,Others,PET,Incineration,0.78
West,2025,Others,PET,Incineration,0.66
West,2030,Others,PET,Incineration,0.54
West,2035,Others,PET,Incineration,0.41
West,2040,Others,PET,Incineration,0.29
West,2045,Others,PET,Incineration,0.16
West,2050,Others,PET,Incineration,0.04
West,2020,Others,"ABS, SAN",Incineration,0.78
West,2025,Others,"ABS, SAN",Incineration,0.66
West,2030,Others,"ABS, SAN",Incineration,0.54
West,2035,Others,"ABS, SAN",Incineration,0.41
West,2040,Others,"ABS, SAN",Incineration,0.29
West,2045,Others,"ABS, SAN",Incineration,0.16
West,2050,Others,"ABS, SAN",Incineration,0.04
West,2020,Others,PMMA,Incineration,0.78
West,2025,Others,PMMA,Incineration,0.66
West,2030,Others,PMMA,Incineration,0.54
West,2035,Others,PMMA,Incineration,0.41
West,2040,Others,PMMA,Incineration,0.29
West,2045,Others,PMMA,Incineration,0.16
West,2050,Others,PMMA,Incineration,0.04
West,2020,Others,"PA (PA6, PA66)",Incineration,0.78
West,2025,Others,"PA (PA6, PA66)",Incineration,0.66
West,2030,Others,"PA (PA6, PA66)",Incineration,0.54
West,2035,Others,"PA (PA6, PA66)",Incineration,0.41
West,2040,Others,"PA (PA6, PA66)",Incineration,0.29
West,2045,Others,"PA (PA6, PA66)",Incineration,0.16
West,2050,Others,"PA (PA6, PA66)",Incineration,0.04
West,2020,Others,PC,Incineration,0.78
West,2025,Others,PC,Incineration,0.66
West,2030,Others,PC,Incineration,0.54
West,2035,Others,PC,Incineration,0.41
West,2040,Others,PC,Incineration,0.29
West,2045,Others,PC,Incineration,0.16
West,2050,Others,PC,Incineration,0.04
West,2020,Others,Other Thermoplastics,Incineration,0.78
West,2025,Others,Other Thermoplastics,Incineration,0.66
West,2030,Others,Other Thermoplastics,Incineration,0.54
West,2035,Others,Other Thermoplastics,Incineration,0.41
West,2040,Others,Other Thermoplastics,Incineration,0.29
West,2045,Others,Other Thermoplastics,Incineration,0.16
West,2050,Others,Other Thermoplastics,Incineration,0.04
West,2020,Others,PUR,Incineration,0.78
West,2025,Others,PUR,Incineration,0.66
West,2030,Others,PUR,Incineration,0.54
West,2035,Others,PUR,Incineration,0.41
West,2040,Others,PUR,Incineration,0.29
West,2045,Others,PUR,Incineration,0.16
West,2050,Others,PUR,Incineration,0.04
West,2020,Others,Other Plastics,Incineration,0.78
West,2025,Others,Other Plastics,Incineration,0.66
West,2030,Others,Other Plastics,Incineration,0.54
West,2035,Others,Other Plastics,Incineration,0.41
West,2040,Others,Other Plastics,Incineration,0.29
West,2045,Others,Other Plastics,Incineration,0.16
West,2050,Others,Other Plastics,Incineration,0.04
West,2020,PUR slabstock mattresses,PUR,Incineration,0.78
West,2025,PUR slabstock mattresses,PUR,Incineration,0.66
West,2030,PUR slabstock mattresses,PUR,Incineration,0.54
West,2035,PUR slabstock mattresses,PUR,Incineration,0.41
West,2040,PUR slabstock mattresses,PUR,Incineration,0.29
West,2045,PUR slabstock mattresses,PUR,Incineration,0.16
West,2050,PUR slabstock mattresses,PUR,Incineration,0.04
West,2020,PUR slabstock furniture,PUR,Incineration,0.78
West,2025,PUR slabstock furniture,PUR,Incineration,0.66
West,2030,PUR slabstock furniture,PUR,Incineration,0.54
West,2035,PUR slabstock furniture,PUR,Incineration,0.41
West,2040,PUR slabstock furniture,PUR,Incineration,0.29
West,2045,PUR slabstock furniture,PUR,Incineration,0.16
West,2050,PUR slabstock furniture,PUR,Incineration,0.04
West,2020,PUR moulded furniture,PUR,Incineration,0.78
West,2025,PUR moulded furniture,PUR,Incineration,0.66
West,2030,PUR moulded furniture,PUR,Incineration,0.54
West,2035,PUR moulded furniture,PUR,Incineration,0.41
West,2040,PUR moulded furniture,PUR,Incineration,0.29
West,2045,PUR moulded furniture,PUR,Incineration,0.16
West,2050,PUR moulded furniture,PUR,Incineration,0.04
West,2020,PUR others in Others,PUR,Incineration,0.78
West,2025,PUR others in Others,PUR,Incineration,0.66
West,2030,PUR others in Others,PUR,Incineration,0.54
West,2035,PUR others in Others,PUR,Incineration,0.41
West,2040,PUR others in Others,PUR,Incineration,0.29
West,2045,PUR others in Others,PUR,Incineration,0.16
West,2050,PUR others in Others,PUR,Incineration,0.04
South,2020,Packaging,"PE-LD, -LLD",Incineration,0.51
South,2025,Packaging,"PE-LD, -LLD",Incineration,0.43
South,2030,Packaging,"PE-LD, -LLD",Incineration,0.35
South,2035,Packaging,"PE-LD, -LLD",Incineration,0.27
South,2040,Packaging,"PE-LD, -LLD",Incineration,0.19
South,2045,Packaging,"PE-LD, -LLD",Incineration,0.11
South,2050,Packaging,"PE-LD, -LLD",Incineration,0.03
South,2020,Packaging,"PE-HD, -MD",Incineration,0.51
South,2025,Packaging,"PE-HD, -MD",Incineration,0.43
South,2030,Packaging,"PE-HD, -MD",Incineration,0.35
South,2035,Packaging,"PE-HD, -MD",Incineration,0.27
South,2040,Packaging,"PE-HD, -MD",Incineration,0.19
South,2045,Packaging,"PE-HD, -MD",Incineration,0.11
