Region;Building type;Age cohort;Insulation product;value
BEL;Edu;2021-2030;Insulation (Roof);2.24
BEL;Edu;2021-2030;Insulation (Floor);2.4
BEL;Edu;2021-2030;Insulation (Basement);0
BEL;Edu;2031-2040;Insulation;0
BEL;Edu;2031-2040;Insulation (Exterior wall);8.50272
BEL;Edu;2031-2040;Insulation (Roof);2.24
BEL;Edu;2031-2040;Insulation (Floor);2.4
BEL;Edu;2031-2040;Insulation (Basement);0
BEL;Edu;2040<;Insulation;0
BEL;Edu;2040<;Insulation (Exterior wall);8.50272
BEL;Edu;2040<;Insulation (Roof);2.24
BEL;Edu;2040<;Insulation (Floor);2.4
BEL;Edu;2040<;Insulation (Basement);0
BEL;Hea;>1945;Insulation;3.705263158
BEL;Hea;>1945;Insulation (Exterior wall);0
BEL;Hea;>1945;Insulation (Roof);0
BEL;Hea;>1945;Insulation (Floor);0
BEL;Hea;>1945;Insulation (Basement);0
BEL;Hea;1945-1969;Insulation;5.364210526
BEL;Hea;1945-1969;Insulation (Exterior wall);0
BEL;Hea;1945-1969;Insulation (Roof);0
BEL;Hea;1945-1969;Insulation (Floor);0
BEL;Hea;1945-1969;Insulation (Basement);0
BEL;Hea;1970-1989;Insulation;19.7712
BEL;Hea;1970-1989;Insulation (Exterior wall);0
BEL;Hea;1970-1989;Insulation (Roof);0
BEL;Hea;1970-1989;Insulation (Floor);0
BEL;Hea;1970-1989;Insulation (Basement);0
BEL;Hea;1990-2010;Insulation;13.14272
BEL;Hea;1990-2010;Insulation (Exterior wall);0
BEL;Hea;1990-2010;Insulation (Roof);0
BEL;Hea;1990-2010;Insulation (Floor);0
BEL;Hea;1990-2010;Insulation (Basement);0
BEL;Hea;2011-2020;Insulation;13.14272
BEL;Hea;2011-2020;Insulation (Exterior wall);0
BEL;Hea;2011-2020;Insulation (Roof);0
BEL;Hea;2011-2020;Insulation (Floor);0
BEL;Hea;2011-2020;Insulation (Basement);0
BEL;Hea;2021-2030;Insulation;0
BEL;Hea;2021-2030;Insulation (Exterior wall);8.50272
BEL;Hea;2021-2030;Insulation (Roof);2.24
BEL;Hea;2021-2030;Insulation (Floor);2.4
BEL;Hea;2021-2030;Insulation (Basement);0
BEL;Hea;2031-2040;Insulation;0
BEL;Hea;2031-2040;Insulation (Exterior wall);8.50272
BEL;Hea;2031-2040;Insulation (Roof);2.24
BEL;Hea;2031-2040;Insulation (Floor);2.4
BEL;Hea;2031-2040;Insulation (Basement);0
BEL;Hea;2040<;Insulation;0
BEL;Hea;2040<;Insulation (Exterior wall);8.50272
BEL;Hea;2040<;Insulation (Roof);2.24
BEL;Hea;2040<;Insulation (Floor);2.4
BEL;Hea;2040<;Insulation (Basement);0
BEL;Oth;>1945;Insulation;6.117993154
BEL;Oth;>1945;Insulation (Exterior wall);0
BEL;Oth;>1945;Insulation (Roof);0
BEL;Oth;>1945;Insulation (Floor);0
BEL;Oth;>1945;Insulation (Basement);0
BEL;Oth;1945-1969;Insulation;6.886787177
BEL;Oth;1945-1969;Insulation (Exterior wall);0
BEL;Oth;1945-1969;Insulation (Roof);0
BEL;Oth;1945-1969;Insulation (Floor);0
BEL;Oth;1945-1969;Insulation (Basement);0
BEL;Oth;1970-1989;Insulation;18.62779187
BEL;Oth;1970-1989;Insulation (Exterior wall);0
BEL;Oth;1970-1989;Insulation (Roof);0
BEL;Oth;1970-1989;Insulation (Floor);0
BEL;Oth;1970-1989;Insulation (Basement);0
BEL;Oth;1990-2010;Insulation;14.2088052
BEL;Oth;1990-2010;Insulation (Exterior wall);0
BEL;Oth;1990-2010;Insulation (Roof);0
BEL;Oth;1990-2010;Insulation (Floor);0
BEL;Oth;1990-2010;Insulation (Basement);0
BEL;Oth;2011-2020;Insulation;12.52119935
BEL;Oth;2011-2020;Insulation (Exterior wall);0
BEL;Oth;2011-2020;Insulation (Roof);0
BEL;Oth;2011-2020;Insulation (Floor);0
BEL;Oth;2011-2020;Insulation (Basement);0
BEL;Oth;2021-2030;Insulation;0
BEL;Oth;2021-2030;Insulation (Exterior wall);5.983065201
BEL;Oth;2021-2030;Insulation (Roof);4.538134153
BEL;Oth;2021-2030;Insulation (Floor);2
BEL;Oth;2021-2030;Insulation (Basement);0
BEL;Oth;2031-2040;Insulation;0
BEL;Oth;2031-2040;Insulation (Exterior wall);5.983065201
BEL;Oth;2031-2040;Insulation (Roof);4.538134153
BEL;Oth;2031-2040;Insulation (Floor);2
BEL;Oth;2031-2040;Insulation (Basement);0
BEL;Oth;2040<;Insulation;0
BEL;Oth;2040<;Insulation (Exterior wall);5.983065201
BEL;Oth;2040<;Insulation (Roof);4.538134153
BEL;Oth;2040<;Insulation (Floor);2
BEL;Oth;2040<;Insulation (Basement);0
BGR;SFH;>1945;Insulation;7.509333333
BGR;SFH;>1945;Insulation (Exterior wall);0
BGR;SFH;>1945;Insulation (Roof);0
BGR;SFH;>1945;Insulation (Floor);0
BGR;SFH;>1945;Insulation (Basement);0
BGR;SFH;1945-1969;Insulation;9.422919507
BGR;SFH;1945-1969;Insulation (Exterior wall);0
BGR;SFH;1945-1969;Insulation (Roof);0
BGR;SFH;1945-1969;Insulation (Floor);0
BGR;SFH;1945-1969;Insulation (Basement);0
BGR;SFH;1970-1989;Insulation;16.21680358
BGR;SFH;1970-1989;Insulation (Exterior wall);0
BGR;SFH;1970-1989;Insulation (Roof);0
BGR;SFH;1970-1989;Insulation (Floor);0
BGR;SFH;1970-1989;Insulation (Basement);0
BGR;SFH;1990-2010;Insulation;18.05892114
BGR;SFH;1990-2010;Insulation (Exterior wall);0
BGR;SFH;1990-2010;Insulation (Roof);0
BGR;SFH;1990-2010;Insulation (Floor);0
BGR;SFH;1990-2010;Insulation (Basement);0
BGR;SFH;2011-2020;Insulation;17.47326052
BGR;SFH;2011-2020;Insulation (Exterior wall);0
BGR;SFH;2011-2020;Insulation (Roof);0
BGR;SFH;2011-2020;Insulation (Floor);0
BGR;SFH;2011-2020;Insulation (Basement);0
BGR;SFH;2021-2030;Insulation;0
BGR;SFH;2021-2030;Insulation (Exterior wall);11.32937275
BGR;SFH;2021-2030;Insulation (Roof);2.563041729
BGR;SFH;2021-2030;Insulation (Floor);1.580846038
BGR;SFH;2021-2030;Insulation (Basement);2
BGR;SFH;2031-2040;Insulation;0
BGR;SFH;2031-2040;Insulation (Exterior wall);11.32937275
BGR;SFH;2031-2040;Insulation (Roof);2.563041729
BGR;SFH;2031-2040;Insulation (Floor);1.580846038
BGR;SFH;2031-2040;Insulation (Basement);2
BGR;SFH;2040<;Insulation;0
BGR;SFH;2040<;Insulation (Exterior wall);11.32937275
BGR;SFH;2040<;Insulation (Roof);2.563041729
BGR;SFH;2040<;Insulation (Floor);1.580846038
BGR;SFH;2040<;Insulation (Basement);2
BGR;MFH;>1945;Insulation;3.520352606
BGR;MFH;>1945;Insulation (Exterior wall);0
BGR;MFH;>1945;Insulation (Roof);0
BGR;MFH;>1945;Insulation (Floor);0
BGR;MFH;>1945;Insulation (Basement);0
BGR;MFH;1945-1969;Insulation;10.13109219
BGR;MFH;1945-1969;Insulation (Exterior wall);0
BGR;MFH;1945-1969;Insulation (Roof);0
BGR;MFH;1945-1969;Insulation (Floor);0
BGR;MFH;1945-1969;Insulation (Basement);0
BGR;MFH;1970-1989;Insulation;12.83010603
BGR;MFH;1970-1989;Insulation (Exterior wall);0
BGR;MFH;1970-1989;Insulation (Roof);0
BGR;MFH;1970-1989;Insulation (Floor);0
BGR;MFH;1970-1989;Insulation (Basement);0
BGR;MFH;1990-2010;Insulation;12.08391214
BGR;MFH;1990-2010;Insulation (Exterior wall);0
BGR;MFH;1990-2010;Insulation (Roof);0
BGR;MFH;1990-2010;Insulation (Floor);0
BGR;MFH;1990-2010;Insulation (Basement);0
BGR;MFH;2011-2020;Insulation;15.17078186
BGR;MFH;2011-2020;Insulation (Exterior wall);0
BGR;MFH;2011-2020;Insulation (Roof);0
BGR;MFH;2011-2020;Insulation (Floor);0
BGR;MFH;2011-2020;Insulation (Basement);0
BGR;MFH;2021-2030;Insulation;0
BGR;MFH;2021-2030;Insulation (Exterior wall);8.473571189
BGR;MFH;2021-2030;Insulation (Roof);2.992257854
BGR;MFH;2021-2030;Insulation (Floor);2.417884479
BGR;MFH;2021-2030;Insulation (Basement);1.287068335
BGR;MFH;2031-2040;Insulation;0
BGR;MFH;2031-2040;Insulation (Exterior wall);8.473571189
BGR;MFH;2031-2040;Insulation (Roof);2.992257854
BGR;MFH;2031-2040;Insulation (Floor);2.417884479
BGR;MFH;2031-2040;Insulation (Basement);1.287068335
BGR;MFH;2040<;Insulation;0
BGR;MFH;2040<;Insulation (Exterior wall);8.473571189
BGR;MFH;2040<;Insulation (Roof);2.992257854
BGR;MFH;2040<;Insulation (Floor);2.417884479
BGR;MFH;2040<;Insulation (Basement);1.287068335
BGR;Ret;>1945;Insulation;7.065853659
BGR;Ret;>1945;Insulation (Exterior wall);0
BGR;Ret;>1945;Insulation (Roof);0
BGR;Ret;>1945;Insulation (Floor);0
BGR;Ret;>1945;Insulation (Basement);0
BGR;Ret;1945-1969;Insulation;7.065853659
BGR;Ret;1945-1969;Insulation (Exterior wall);0
BGR;Ret;1945-1969;Insulation (Roof);0
BGR;Ret;1945-1969;Insulation (Floor);0
BGR;Ret;1945-1969;Insulation (Basement);0
BGR;Ret;1970-1989;Insulation;32.68195122
BGR;Ret;1970-1989;Insulation (Exterior wall);0
BGR;Ret;1970-1989;Insulation (Roof);0
BGR;Ret;1970-1989;Insulation (Floor);0
BGR;Ret;1970-1989;Insulation (Basement);0
BGR;Ret;1990-2010;Insulation;32.68195122
BGR;Ret;1990-2010;Insulation (Exterior wall);0
BGR;Ret;1990-2010;Insulation (Roof);0
BGR;Ret;1990-2010;Insulation (Floor);0
BGR;Ret;1990-2010;Insulation (Basement);0
BGR;Ret;2011-2020;Insulation;22.55631613
BGR;Ret;2011-2020;Insulation (Exterior wall);0
BGR;Ret;2011-2020;Insulation (Roof);0
BGR;Ret;2011-2020;Insulation (Floor);0
BGR;Ret;2011-2020;Insulation (Basement);0
BGR;Ret;2021-2030;Insulation;0
BGR;Ret;2021-2030;Insulation (Exterior wall);1.887511208
BGR;Ret;2021-2030;Insulation (Roof);18.26880492
BGR;Ret;2021-2030;Insulation (Floor);2.4
BGR;Ret;2021-2030;Insulation (Basement);0
BGR;Ret;2031-2040;Insulation;0
BGR;Ret;2031-2040;Insulation (Exterior wall);1.887511208
BGR;Ret;2031-2040;Insulation (Roof);18.26880492
BGR;Ret;2031-2040;Insulation (Floor);2.4
BGR;Ret;2031-2040;Insulation (Basement);0
BGR;Ret;2040<;Insulation;0
BGR;Ret;2040<;Insulation (Exterior wall);1.887511208
BGR;Ret;2040<;Insulation (Roof);18.26880492
BGR;Ret;2040<;Insulation (Floor);2.4
BGR;Ret;2040<;Insulation (Basement);0
BGR;Off;>1945;Insulation;3.705263158
BGR;Off;>1945;Insulation (Exterior wall);0
BGR;Off;>1945;Insulation (Roof);0
BGR;Off;>1945;Insulation (Floor);0
BGR;Off;>1945;Insulation (Basement);0
BGR;Off;1945-1969;Insulation;5.364210526
BGR;Off;1945-1969;Insulation (Exterior wall);0
BGR;Off;1945-1969;Insulation (Roof);0
BGR;Off;1945-1969;Insulation (Floor);0
BGR;Off;1945-1969;Insulation (Basement);0
BGR;Off;1970-1989;Insulation;19.7712
BGR;Off;1970-1989;Insulation (Exterior wall);0
BGR;Off;1970-1989;Insulation (Roof);0
BGR;Off;1970-1989;Insulation (Floor);0
BGR;Off;1970-1989;Insulation (Basement);0
BGR;Off;1990-2010;Insulation;13.14272
BGR;Off;1990-2010;Insulation (Exterior wall);0
BGR;Off;1990-2010;Insulation (Roof);0
BGR;Off;1990-2010;Insulation (Floor);0
BGR;Off;1990-2010;Insulation (Basement);0
BGR;Off;2011-2020;Insulation;13.14272
BGR;Off;2011-2020;Insulation (Exterior wall);0
BGR;Off;2011-2020;Insulation (Roof);0
BGR;Off;2011-2020;Insulation (Floor);0
BGR;Off;2011-2020;Insulation (Basement);0
BGR;Off;2021-2030;Insulation;0
BGR;Off;2021-2030;Insulation (Exterior wall);8.50272
BGR;Off;2021-2030;Insulation (Roof);2.24
BGR;Off;2021-2030;Insulation (Floor);2.4
BGR;Off;2021-2030;Insulation (Basement);0
BGR;Off;2031-2040;Insulation;0
BGR;Off;2031-2040;Insulation (Exterior wall);8.50272
BGR;Off;2031-2040;Insulation (Roof);2.24
BGR;Off;2031-2040;Insulation (Floor);2.4
BGR;Off;2031-2040;Insulation (Basement);0
BGR;Off;2040<;Insulation;0
BGR;Off;2040<;Insulation (Exterior wall);8.50272
BGR;Off;2040<;Insulation (Roof);2.24
BGR;Off;2040<;Insulation (Floor);2.4
BGR;Off;2040<;Insulation (Basement);0
BGR;Hot;>1945;Insulation;3.705263158
BGR;Hot;>1945;Insulation (Exterior wall);0
BGR;Hot;>1945;Insulation (Roof);0
BGR;Hot;>1945;Insulation (Floor);0
BGR;Hot;>1945;Insulation (Basement);0
BGR;Hot;1945-1969;Insulation;5.364210526
BGR;Hot;1945-1969;Insulation (Exterior wall);0
BGR;Hot;1945-1969;Insulation (Roof);0
BGR;Hot;1945-1969;Insulation (Floor);0
BGR;Hot;1945-1969;Insulation (Basement);0
BGR;Hot;1970-1989;Insulation;19.7712
BGR;Hot;1970-1989;Insulation (Exterior wall);0
BGR;Hot;1970-1989;Insulation (Roof);0
BGR;Hot;1970-1989;Insulation (Floor);0
BGR;Hot;1970-1989;Insulation (Basement);0
BGR;Hot;1990-2010;Insulation;13.14272
BGR;Hot;1990-2010;Insulation (Exterior wall);0
BGR;Hot;1990-2010;Insulation (Roof);0
BGR;Hot;1990-2010;Insulation (Floor);0
BGR;Hot;1990-2010;Insulation (Basement);0
BGR;Hot;2011-2020;Insulation;13.14272
BGR;Hot;2011-2020;Insulation (Exterior wall);0
BGR;Hot;2011-2020;Insulation (Roof);0
BGR;Hot;2011-2020;Insulation (Floor);0
BGR;Hot;2011-2020;Insulation (Basement);0
BGR;Hot;2021-2030;Insulation;0
BGR;Hot;2021-2030;Insulation (Exterior wall);8.50272
BGR;Hot;2021-2030;Insulation (Roof);2.24
BGR;Hot;2021-2030;Insulation (Floor);2.4
BGR;Hot;2021-2030;Insulation (Basement);0
BGR;Hot;2031-2040;Insulation;0
BGR;Hot;2031-2040;Insulation (Exterior wall);8.50272
BGR;Hot;2031-2040;Insulation (Roof);2.24
BGR;Hot;2031-2040;Insulation (Floor);2.4
BGR;Hot;2031-2040;Insulation (Basement);0
BGR;Hot;2040<;Insulation;0
BGR;Hot;2040<;Insulation (Exterior wall);8.50272
BGR;Hot;2040<;Insulation (Roof);2.24
BGR;Hot;2040<;Insulation (Floor);2.4
BGR;Hot;2040<;Insulation (Basement);0
BGR;Edu;>1945;Insulation;3.705263158
BGR;Edu;>1945;Insulation (Exterior wall);0
BGR;Edu;>1945;Insulation (Roof);0
BGR;Edu;>1945;Insulation (Floor);0
BGR;Edu;>1945;Insulation (Basement);0
BGR;Edu;1945-1969;Insulation;5.364210526
BGR;Edu;1945-1969;Insulation (Exterior wall);0
BGR;Edu;1945-1969;Insulation (Roof);0
BGR;Edu;1945-1969;Insulation (Floor);0
BGR;Edu;1945-1969;Insulation (Basement);0
BGR;Edu;1970-1989;Insulation;19.7712
BGR;Edu;1970-1989;Insulation (Exterior wall);0
BGR;Edu;1970-1989;Insulation (Roof);0
BGR;Edu;1970-1989;Insulation (Floor);0
BGR;Edu;1970-1989;Insulation (Basement);0
BGR;Edu;1990-2010;Insulation;13.14272
BGR;Edu;1990-2010;Insulation (Exterior wall);0
BGR;Edu;1990-2010;Insulation (Roof);0
BGR;Edu;1990-2010;Insulation (Floor);0
BGR;Edu;1990-2010;Insulation (Basement);0
BGR;Edu;2011-2020;Insulation;13.14272
BGR;Edu;2011-2020;Insulation (Exterior wall);0
BGR;Edu;2011-2020;Insulation (Roof);0
BGR;Edu;2011-2020;Insulation (Floor);0
BGR;Edu;2011-2020;Insulation (Basement);0
BGR;Edu;2021-2030;Insulation;0
BGR;Edu;2021-2030;Insulation (Exterior wall);8.50272
BGR;Edu;2021-2030;Insulation (Roof);2.24
BGR;Edu;2021-2030;Insulation (Floor);2.4
BGR;Edu;2021-2030;Insulation (Basement);0
BGR;Edu;2031-2040;Insulation;0
BGR;Edu;2031-2040;Insulation (Exterior wall);8.50272
BGR;Edu;2031-2040;Insulation (Roof);2.24
BGR;Edu;2031-2040;Insulation (Floor);2.4
BGR;Edu;2031-2040;Insulation (Basement);0
BGR;Edu;2040<;Insulation;0
BGR;Edu;2040<;Insulation (Exterior wall);8.50272
BGR;Edu;2040<;Insulation (Roof);2.24
BGR;Edu;2040<;Insulation (Floor);2.4
BGR;Edu;2040<;Insulation (Basement);0
BGR;Hea;>1945;Insulation;3.705263158
BGR;Hea;>1945;Insulation (Exterior wall);0
BGR;Hea;>1945;Insulation (Roof);0
BGR;Hea;>1945;Insulation (Floor);0
BGR;Hea;>1945;Insulation (Basement);0
BGR;Hea;1945-1969;Insulation;5.364210526
BGR;Hea;1945-1969;Insulation (Exterior wall);0
BGR;Hea;1945-1969;Insulation (Roof);0
BGR;Hea;1945-1969;Insulation (Floor);0
BGR;Hea;1945-1969;Insulation (Basement);0
BGR;Hea;1970-1989;Insulation;19.7712
BGR;Hea;1970-1989;Insulation (Exterior wall);0
BGR;Hea;1970-1989;Insulation (Roof);0
BGR;Hea;1970-1989;Insulation (Floor);0
BGR;Hea;1970-1989;Insulation (Basement);0
BGR;Hea;1990-2010;Insulation;13.14272
BGR;Hea;1990-2010;Insulation (Exterior wall);0
BGR;Hea;1990-2010;Insulation (Roof);0
BGR;Hea;1990-2010;Insulation (Floor);0
BGR;Hea;1990-2010;Insulation (Basement);0
BGR;Hea;2011-2020;Insulation;13.14272
BGR;Hea;2011-2020;Insulation (Exterior wall);0
BGR;Hea;2011-2020;Insulation (Roof);0
BGR;Hea;2011-2020;Insulation (Floor);0
BGR;Hea;2011-2020;Insulation (Basement);0
BGR;Hea;2021-2030;Insulation;0
BGR;Hea;2021-2030;Insulation (Exterior wall);8.50272
BGR;Hea;2021-2030;Insulation (Roof);2.24
BGR;Hea;2021-2030;Insulation (Floor);2.4
BGR;Hea;2021-2030;Insulation (Basement);0
BGR;Hea;2031-2040;Insulation;0
BGR;Hea;2031-2040;Insulation (Exterior wall);8.50272
BGR;Hea;2031-2040;Insulation (Roof);2.24
BGR;Hea;2031-2040;Insulation (Floor);2.4
BGR;Hea;2031-2040;Insulation (Basement);0
BGR;Hea;2040<;Insulation;0
BGR;Hea;2040<;Insulation (Exterior wall);8.50272
BGR;Hea;2040<;Insulation (Roof);2.24
BGR;Hea;2040<;Insulation (Floor);2.4
BGR;Hea;2040<;Insulation (Basement);0
BGR;Oth;>1945;Insulation;6.117993154
BGR;Oth;>1945;Insulation (Exterior wall);0
BGR;Oth;>1945;Insulation (Roof);0
BGR;Oth;>1945;Insulation (Floor);0
BGR;Oth;>1945;Insulation (Basement);0
BGR;Oth;1945-1969;Insulation;6.886787177
BGR;Oth;1945-1969;Insulation (Exterior wall);0
BGR;Oth;1945-1969;Insulation (Roof);0
BGR;Oth;1945-1969;Insulation (Floor);0
BGR;Oth;1945-1969;Insulation (Basement);0
BGR;Oth;1970-1989;Insulation;18.62779187
BGR;Oth;1970-1989;Insulation (Exterior wall);0
BGR;Oth;1970-1989;Insulation (Roof);0
BGR;Oth;1970-1989;Insulation (Floor);0
BGR;Oth;1970-1989;Insulation (Basement);0
BGR;Oth;1990-2010;Insulation;14.2088052
BGR;Oth;1990-2010;Insulation (Exterior wall);0
BGR;Oth;1990-2010;Insulation (Roof);0
BGR;Oth;1990-2010;Insulation (Floor);0
BGR;Oth;1990-2010;Insulation (Basement);0
BGR;Oth;2011-2020;Insulation;12.52119935
BGR;Oth;2011-2020;Insulation (Exterior wall);0
BGR;Oth;2011-2020;Insulation (Roof);0
BGR;Oth;2011-2020;Insulation (Floor);0
BGR;Oth;2011-2020;Insulation (Basement);0
BGR;Oth;2021-2030;Insulation;0
BGR;Oth;2021-2030;Insulation (Exterior wall);5.983065201
BGR;Oth;2021-2030;Insulation (Roof);4.538134153
BGR;Oth;2021-2030;Insulation (Floor);2
BGR;Oth;2021-2030;Insulation (Basement);0
BGR;Oth;2031-2040;Insulation;0
BGR;Oth;2031-2040;Insulation (Exterior wall);5.983065201
BGR;Oth;2031-2040;Insulation (Roof);4.538134153
BGR;Oth;2031-2040;Insulation (Floor);2
BGR;Oth;2031-2040;Insulation (Basement);0
BGR;Oth;2040<;Insulation;0
BGR;Oth;2040<;Insulation (Exterior wall);5.983065201
BGR;Oth;2040<;Insulation (Roof);4.538134153
BGR;Oth;2040<;Insulation (Floor);2
BGR;Oth;2040<;Insulation (Basement);0
CYP;SFH;>1945;Insulation;5.617556018
CYP;SFH;>1945;Insulation (Exterior wall);0
CYP;SFH;>1945;Insulation (Roof);0
CYP;SFH;>1945;Insulation (Floor);0
CYP;SFH;>1945;Insulation (Basement);0
CYP;SFH;1945-1969;Insulation;10.94754296
CYP;SFH;1945-1969;Insulation (Exterior wall);0
CYP;SFH;1945-1969;Insulation (Roof);0
CYP;SFH;1945-1969;Insulation (Floor);0
CYP;SFH;1945-1969;Insulation (Basement);0
CYP;SFH;1970-1989;Insulation;10.94754296
CYP;SFH;1970-1989;Insulation (Exterior wall);0
CYP;SFH;1970-1989;Insulation (Roof);0
CYP;SFH;1970-1989;Insulation (Floor);0
CYP;SFH;1970-1989;Insulation (Basement);0
CYP;SFH;1990-2010;Insulation;20.80717518
CYP;SFH;1990-2010;Insulation (Exterior wall);0
CYP;SFH;1990-2010;Insulation (Roof);0
CYP;SFH;1990-2010;Insulation (Floor);0
CYP;SFH;1990-2010;Insulation (Basement);0
CYP;SFH;2011-2020;Insulation;17.75923281
CYP;SFH;2011-2020;Insulation (Exterior wall);0
CYP;SFH;2011-2020;Insulation (Roof);0
CYP;SFH;2011-2020;Insulation (Floor);0
CYP;SFH;2011-2020;Insulation (Basement);0
CYP;SFH;2021-2030;Insulation;0
CYP;SFH;2021-2030;Insulation (Exterior wall);9.777777778
CYP;SFH;2021-2030;Insulation (Roof);3.581455033
CYP;SFH;2021-2030;Insulation (Floor);2.4
CYP;SFH;2021-2030;Insulation (Basement);2
CYP;SFH;2031-2040;Insulation;0
CYP;SFH;2031-2040;Insulation (Exterior wall);9.777777778
CYP;SFH;2031-2040;Insulation (Roof);3.581455033
CYP;SFH;2031-2040;Insulation (Floor);2.4
CYP;SFH;2031-2040;Insulation (Basement);2
CYP;SFH;2040<;Insulation;0
CYP;SFH;2040<;Insulation (Exterior wall);9.777777778
CYP;SFH;2040<;Insulation (Roof);3.581455033
CYP;SFH;2040<;Insulation (Floor);2.4
CYP;SFH;2040<;Insulation (Basement);2
CYP;MFH;>1945;Insulation;3.424603058
CYP;MFH;>1945;Insulation (Exterior wall);0
CYP;MFH;>1945;Insulation (Roof);0
CYP;MFH;>1945;Insulation (Floor);0
CYP;MFH;>1945;Insulation (Basement);0
CYP;MFH;1945-1969;Insulation;6.398229701
CYP;MFH;1945-1969;Insulation (Exterior wall);0
CYP;MFH;1945-1969;Insulation (Roof);0
CYP;MFH;1945-1969;Insulation (Floor);0
CYP;MFH;1945-1969;Insulation (Basement);0
CYP;MFH;1970-1989;Insulation;5.826015196
CYP;MFH;1970-1989;Insulation (Exterior wall);0
CYP;MFH;1970-1989;Insulation (Roof);0
CYP;MFH;1970-1989;Insulation (Floor);0
CYP;MFH;1970-1989;Insulation (Basement);0
CYP;MFH;1990-2010;Insulation;8.210723683
CYP;MFH;1990-2010;Insulation (Exterior wall);0
CYP;MFH;1990-2010;Insulation (Roof);0
CYP;MFH;1990-2010;Insulation (Floor);0
CYP;MFH;1990-2010;Insulation (Basement);0
CYP;MFH;2011-2020;Insulation;29.50390381
CYP;MFH;2011-2020;Insulation (Exterior wall);0
CYP;MFH;2011-2020;Insulation (Roof);0
CYP;MFH;2011-2020;Insulation (Floor);0
CYP;MFH;2011-2020;Insulation (Basement);0
CYP;MFH;2021-2030;Insulation;0
CYP;MFH;2021-2030;Insulation (Exterior wall);10.91436667
CYP;MFH;2021-2030;Insulation (Roof);7.039350458
CYP;MFH;2021-2030;Insulation (Floor);8.800812897
CYP;MFH;2021-2030;Insulation (Basement);2.749373783
CYP;MFH;2031-2040;Insulation;0
CYP;MFH;2031-2040;Insulation (Exterior wall);10.91436667
CYP;MFH;2031-2040;Insulation (Roof);7.039350458
CYP;MFH;2031-2040;Insulation (Floor);8.800812897
CYP;MFH;2031-2040;Insulation (Basement);2.749373783
CYP;MFH;2040<;Insulation;0
CYP;MFH;2040<;Insulation (Exterior wall);10.91436667
CYP;MFH;2040<;Insulation (Roof);7.039350458
CYP;MFH;2040<;Insulation (Floor);8.800812897
CYP;MFH;2040<;Insulation (Basement);2.749373783
CYP;Ret;>1945;Insulation;14.82105263
CYP;Ret;>1945;Insulation (Exterior wall);0
CYP;Ret;>1945;Insulation (Roof);0
CYP;Ret;>1945;Insulation (Floor);0
CYP;Ret;>1945;Insulation (Basement);0
CYP;Ret;1945-1969;Insulation;0
CYP;Ret;1945-1969;Insulation (Exterior wall);0
CYP;Ret;1945-1969;Insulation (Roof);0
CYP;Ret;1945-1969;Insulation (Floor);0
CYP;Ret;1945-1969;Insulation (Basement);0
CYP;Ret;1970-1989;Insulation;0
CYP;Ret;1970-1989;Insulation (Exterior wall);0
CYP;Ret;1970-1989;Insulation (Roof);0
CYP;Ret;1970-1989;Insulation (Floor);0
CYP;Ret;1970-1989;Insulation (Basement);0
CYP;Ret;1990-2010;Insulation;0
CYP;Ret;1990-2010;Insulation (Exterior wall);0
CYP;Ret;1990-2010;Insulation (Roof);0
CYP;Ret;1990-2010;Insulation (Floor);0
CYP;Ret;1990-2010;Insulation (Basement);0
CYP;Ret;2011-2020;Insulation;0
CYP;Ret;2011-2020;Insulation (Exterior wall);0
CYP;Ret;2011-2020;Insulation (Roof);0
CYP;Ret;2011-2020;Insulation (Floor);0
CYP;Ret;2011-2020;Insulation (Basement);0
CYP;Ret;2021-2030;Insulation;0
CYP;Ret;2021-2030;Insulation (Exterior wall);0
CYP;Ret;2021-2030;Insulation (Roof);0
CYP;Ret;2021-2030;Insulation (Floor);0
CYP;Ret;2021-2030;Insulation (Basement);0
CYP;Ret;2031-2040;Insulation;0
CYP;Ret;2031-2040;Insulation (Exterior wall);0
CYP;Ret;2031-2040;Insulation (Roof);0
CYP;Ret;2031-2040;Insulation (Floor);0
CYP;Ret;2031-2040;Insulation (Basement);0
CYP;Ret;2040<;Insulation;0
CYP;Ret;2040<;Insulation (Exterior wall);0
CYP;Ret;2040<;Insulation (Roof);0
CYP;Ret;2040<;Insulation (Floor);0
CYP;Ret;2040<;Insulation (Basement);0
CYP;Off;>1945;Insulation;2.778947368
CYP;Off;>1945;Insulation (Exterior wall);0
CYP;Off;>1945;Insulation (Roof);0
CYP;Off;>1945;Insulation (Floor);0
CYP;Off;>1945;Insulation (Basement);0
CYP;Off;1945-1969;Insulation;8.336581818
CYP;Off;1945-1969;Insulation (Exterior wall);0
CYP;Off;1945-1969;Insulation (Roof);0
CYP;Off;1945-1969;Insulation (Floor);0
CYP;Off;1945-1969;Insulation (Basement);0
CYP;Off;1970-1989;Insulation;4.96
CYP;Off;1970-1989;Insulation (Exterior wall);0
CYP;Off;1970-1989;Insulation (Roof);0
CYP;Off;1970-1989;Insulation (Floor);0
CYP;Off;1970-1989;Insulation (Basement);0
CYP;Off;1990-2010;Insulation;5.346264
CYP;Off;1990-2010;Insulation (Exterior wall);0
CYP;Off;1990-2010;Insulation (Roof);0
