Region;Building type;Age cohort;Glass product;value
ROU;Edu;>1945;Other;0
ROU;Edu;1945-1969;Flat glass;6.25
ROU;Edu;1945-1969;Container glass;0
ROU;Edu;1945-1969;Other;0
ROU;Edu;1970-1989;Flat glass;6.25
ROU;Edu;1970-1989;Container glass;0
ROU;Edu;1970-1989;Other;0
ROU;Edu;1990-2010;Flat glass;6.25
ROU;Edu;1990-2010;Container glass;0
ROU;Edu;1990-2010;Other;0
ROU;Edu;2011-2020;Flat glass;25
ROU;Edu;2011-2020;Container glass;0
ROU;Edu;2011-2020;Other;0
ROU;Edu;2021-2030;Flat glass;25
ROU;Edu;2021-2030;Container glass;0
ROU;Edu;2021-2030;Other;0
ROU;Edu;2031-2040;Flat glass;25
ROU;Edu;2031-2040;Container glass;0
ROU;Edu;2031-2040;Other;0
ROU;Edu;2040<;Flat glass;25
ROU;Edu;2040<;Container glass;0
ROU;Edu;2040<;Other;0
ROU;Hea;>1945;Flat glass;4.9
ROU;Hea;>1945;Container glass;0
ROU;Hea;>1945;Other;0
ROU;Hea;1945-1969;Flat glass;4.9
ROU;Hea;1945-1969;Container glass;0
ROU;Hea;1945-1969;Other;0
ROU;Hea;1970-1989;Flat glass;4.9
ROU;Hea;1970-1989;Container glass;0
ROU;Hea;1970-1989;Other;0
ROU;Hea;1990-2010;Flat glass;4.9
ROU;Hea;1990-2010;Container glass;0
ROU;Hea;1990-2010;Other;0
ROU;Hea;2011-2020;Flat glass;19.6
ROU;Hea;2011-2020;Container glass;0
ROU;Hea;2011-2020;Other;0
ROU;Hea;2021-2030;Flat glass;19.6
ROU;Hea;2021-2030;Container glass;0
ROU;Hea;2021-2030;Other;0
ROU;Hea;2031-2040;Flat glass;19.6
ROU;Hea;2031-2040;Container glass;0
ROU;Hea;2031-2040;Other;0
ROU;Hea;2040<;Flat glass;19.6
ROU;Hea;2040<;Container glass;0
ROU;Hea;2040<;Other;0
ROU;Oth;>1945;Flat glass;14.5
ROU;Oth;>1945;Container glass;0
ROU;Oth;>1945;Other;0
ROU;Oth;1945-1969;Flat glass;14.5
ROU;Oth;1945-1969;Container glass;0
ROU;Oth;1945-1969;Other;0
ROU;Oth;1970-1989;Flat glass;14.5
ROU;Oth;1970-1989;Container glass;0
ROU;Oth;1970-1989;Other;0
ROU;Oth;1990-2010;Flat glass;14.5
ROU;Oth;1990-2010;Container glass;0
ROU;Oth;1990-2010;Other;0
ROU;Oth;2011-2020;Flat glass;58
ROU;Oth;2011-2020;Container glass;0
ROU;Oth;2011-2020;Other;0
ROU;Oth;2021-2030;Flat glass;58
ROU;Oth;2021-2030;Container glass;0
ROU;Oth;2021-2030;Other;0
ROU;Oth;2031-2040;Flat glass;58
ROU;Oth;2031-2040;Container glass;0
ROU;Oth;2031-2040;Other;0
ROU;Oth;2040<;Flat glass;58
ROU;Oth;2040<;Container glass;0
ROU;Oth;2040<;Other;0
SVK;SFH;>1945;Flat glass;2.825377397
SVK;SFH;>1945;Container glass;0
SVK;SFH;>1945;Other;0
SVK;SFH;1945-1969;Flat glass;2.825377397
SVK;SFH;1945-1969;Container glass;0
SVK;SFH;1945-1969;Other;0
SVK;SFH;1970-1989;Flat glass;2.825377397
SVK;SFH;1970-1989;Container glass;0
SVK;SFH;1970-1989;Other;0
SVK;SFH;1990-2010;Flat glass;2.825377397
SVK;SFH;1990-2010;Container glass;0
SVK;SFH;1990-2010;Other;0
SVK;SFH;2011-2020;Flat glass;11.30150959
SVK;SFH;2011-2020;Container glass;0
SVK;SFH;2011-2020;Other;0
SVK;SFH;2021-2030;Flat glass;11.30150959
SVK;SFH;2021-2030;Container glass;0
SVK;SFH;2021-2030;Other;0
SVK;SFH;2031-2040;Flat glass;11.30150959
SVK;SFH;2031-2040;Container glass;0
SVK;SFH;2031-2040;Other;0
SVK;SFH;2040<;Flat glass;11.30150959
SVK;SFH;2040<;Container glass;0
SVK;SFH;2040<;Other;0
SVK;MFH;>1945;Flat glass;0.909139253
SVK;MFH;>1945;Container glass;0
SVK;MFH;>1945;Other;0
SVK;MFH;1945-1969;Flat glass;1.992695135
SVK;MFH;1945-1969;Container glass;0
SVK;MFH;1945-1969;Other;0
SVK;MFH;1970-1989;Flat glass;3.076251017
SVK;MFH;1970-1989;Container glass;0
SVK;MFH;1970-1989;Other;0
SVK;MFH;1990-2010;Flat glass;4.1598069
SVK;MFH;1990-2010;Container glass;0
SVK;MFH;1990-2010;Other;0
SVK;MFH;2011-2020;Flat glass;16.6392276
SVK;MFH;2011-2020;Container glass;0
SVK;MFH;2011-2020;Other;0
SVK;MFH;2021-2030;Flat glass;16.6392276
SVK;MFH;2021-2030;Container glass;0
SVK;MFH;2021-2030;Other;0
SVK;MFH;2031-2040;Flat glass;16.6392276
SVK;MFH;2031-2040;Container glass;0
SVK;MFH;2031-2040;Other;0
SVK;MFH;2040<;Flat glass;16.6392276
SVK;MFH;2040<;Container glass;0
SVK;MFH;2040<;Other;0
SVK;Ret;>1945;Flat glass;5.866666667
SVK;Ret;>1945;Container glass;0
SVK;Ret;>1945;Other;0
SVK;Ret;1945-1969;Flat glass;5.866666667
SVK;Ret;1945-1969;Container glass;0
SVK;Ret;1945-1969;Other;0
SVK;Ret;1970-1989;Flat glass;5.866666667
SVK;Ret;1970-1989;Container glass;0
SVK;Ret;1970-1989;Other;0
SVK;Ret;1990-2010;Flat glass;5.866666667
SVK;Ret;1990-2010;Container glass;0
SVK;Ret;1990-2010;Other;0
SVK;Ret;2011-2020;Flat glass;23.46666667
SVK;Ret;2011-2020;Container glass;0
SVK;Ret;2011-2020;Other;0
SVK;Ret;2021-2030;Flat glass;23.46666667
SVK;Ret;2021-2030;Container glass;0
SVK;Ret;2021-2030;Other;0
SVK;Ret;2031-2040;Flat glass;23.46666667
SVK;Ret;2031-2040;Container glass;0
SVK;Ret;2031-2040;Other;0
SVK;Ret;2040<;Flat glass;23.46666667
SVK;Ret;2040<;Container glass;0
SVK;Ret;2040<;Other;0
SVK;Off;>1945;Flat glass;6.44
SVK;Off;>1945;Container glass;0
SVK;Off;>1945;Other;0
SVK;Off;1945-1969;Flat glass;6.44
SVK;Off;1945-1969;Container glass;0
SVK;Off;1945-1969;Other;0
SVK;Off;1970-1989;Flat glass;6.44
SVK;Off;1970-1989;Container glass;0
SVK;Off;1970-1989;Other;0
SVK;Off;1990-2010;Flat glass;6.44
SVK;Off;1990-2010;Container glass;0
SVK;Off;1990-2010;Other;0
SVK;Off;2011-2020;Flat glass;25.76
SVK;Off;2011-2020;Container glass;0
SVK;Off;2011-2020;Other;0
SVK;Off;2021-2030;Flat glass;25.76
SVK;Off;2021-2030;Container glass;0
SVK;Off;2021-2030;Other;0
SVK;Off;2031-2040;Flat glass;25.76
SVK;Off;2031-2040;Container glass;0
SVK;Off;2031-2040;Other;0
SVK;Off;2040<;Flat glass;25.76
SVK;Off;2040<;Container glass;0
SVK;Off;2040<;Other;0
SVK;Hot;>1945;Flat glass;3.9
SVK;Hot;>1945;Container glass;0
SVK;Hot;>1945;Other;0
SVK;Hot;1945-1969;Flat glass;3.9
SVK;Hot;1945-1969;Container glass;0
SVK;Hot;1945-1969;Other;0
SVK;Hot;1970-1989;Flat glass;3.9
SVK;Hot;1970-1989;Container glass;0
SVK;Hot;1970-1989;Other;0
SVK;Hot;1990-2010;Flat glass;3.9
SVK;Hot;1990-2010;Container glass;0
SVK;Hot;1990-2010;Other;0
SVK;Hot;2011-2020;Flat glass;15.6
SVK;Hot;2011-2020;Container glass;0
SVK;Hot;2011-2020;Other;0
SVK;Hot;2021-2030;Flat glass;15.6
SVK;Hot;2021-2030;Container glass;0
SVK;Hot;2021-2030;Other;0
SVK;Hot;2031-2040;Flat glass;15.6
SVK;Hot;2031-2040;Container glass;0
SVK;Hot;2031-2040;Other;0
SVK;Hot;2040<;Flat glass;15.6
SVK;Hot;2040<;Container glass;0
SVK;Hot;2040<;Other;0
SVK;Edu;>1945;Flat glass;6.25
SVK;Edu;>1945;Container glass;0
SVK;Edu;>1945;Other;0
SVK;Edu;1945-1969;Flat glass;6.25
SVK;Edu;1945-1969;Container glass;0
SVK;Edu;1945-1969;Other;0
SVK;Edu;1970-1989;Flat glass;6.25
SVK;Edu;1970-1989;Container glass;0
SVK;Edu;1970-1989;Other;0
SVK;Edu;1990-2010;Flat glass;6.25
SVK;Edu;1990-2010;Container glass;0
SVK;Edu;1990-2010;Other;0
SVK;Edu;2011-2020;Flat glass;25
SVK;Edu;2011-2020;Container glass;0
SVK;Edu;2011-2020;Other;0
SVK;Edu;2021-2030;Flat glass;25
SVK;Edu;2021-2030;Container glass;0
SVK;Edu;2021-2030;Other;0
SVK;Edu;2031-2040;Flat glass;25
SVK;Edu;2031-2040;Container glass;0
SVK;Edu;2031-2040;Other;0
SVK;Edu;2040<;Flat glass;25
SVK;Edu;2040<;Container glass;0
SVK;Edu;2040<;Other;0
SVK;Hea;>1945;Flat glass;4.9
SVK;Hea;>1945;Container glass;0
SVK;Hea;>1945;Other;0
SVK;Hea;1945-1969;Flat glass;4.9
SVK;Hea;1945-1969;Container glass;0
SVK;Hea;1945-1969;Other;0
SVK;Hea;1970-1989;Flat glass;4.9
SVK;Hea;1970-1989;Container glass;0
SVK;Hea;1970-1989;Other;0
SVK;Hea;1990-2010;Flat glass;4.9
SVK;Hea;1990-2010;Container glass;0
SVK;Hea;1990-2010;Other;0
SVK;Hea;2011-2020;Flat glass;19.6
SVK;Hea;2011-2020;Container glass;0
SVK;Hea;2011-2020;Other;0
SVK;Hea;2021-2030;Flat glass;19.6
SVK;Hea;2021-2030;Container glass;0
SVK;Hea;2021-2030;Other;0
SVK;Hea;2031-2040;Flat glass;19.6
SVK;Hea;2031-2040;Container glass;0
SVK;Hea;2031-2040;Other;0
SVK;Hea;2040<;Flat glass;19.6
SVK;Hea;2040<;Container glass;0
SVK;Hea;2040<;Other;0
SVK;Oth;>1945;Flat glass;14.5
SVK;Oth;>1945;Container glass;0
SVK;Oth;>1945;Other;0
SVK;Oth;1945-1969;Flat glass;14.5
SVK;Oth;1945-1969;Container glass;0
SVK;Oth;1945-1969;Other;0
SVK;Oth;1970-1989;Flat glass;14.5
SVK;Oth;1970-1989;Container glass;0
SVK;Oth;1970-1989;Other;0
SVK;Oth;1990-2010;Flat glass;14.5
SVK;Oth;1990-2010;Container glass;0
SVK;Oth;1990-2010;Other;0
SVK;Oth;2011-2020;Flat glass;58
SVK;Oth;2011-2020;Container glass;0
SVK;Oth;2011-2020;Other;0
SVK;Oth;2021-2030;Flat glass;58
SVK;Oth;2021-2030;Container glass;0
SVK;Oth;2021-2030;Other;0
SVK;Oth;2031-2040;Flat glass;58
SVK;Oth;2031-2040;Container glass;0
SVK;Oth;2031-2040;Other;0
SVK;Oth;2040<;Flat glass;58
SVK;Oth;2040<;Container glass;0
SVK;Oth;2040<;Other;0
SVN;SFH;>1945;Flat glass;2.825377397
SVN;SFH;>1945;Container glass;0
SVN;SFH;>1945;Other;0
SVN;SFH;1945-1969;Flat glass;2.825377397
SVN;SFH;1945-1969;Container glass;0
SVN;SFH;1945-1969;Other;0
SVN;SFH;1970-1989;Flat glass;2.825377397
SVN;SFH;1970-1989;Container glass;0
SVN;SFH;1970-1989;Other;0
SVN;SFH;1990-2010;Flat glass;2.825377397
SVN;SFH;1990-2010;Container glass;0
SVN;SFH;1990-2010;Other;0
SVN;SFH;2011-2020;Flat glass;11.30150959
SVN;SFH;2011-2020;Container glass;0
SVN;SFH;2011-2020;Other;0
SVN;SFH;2021-2030;Flat glass;11.30150959
SVN;SFH;2021-2030;Container glass;0
SVN;SFH;2021-2030;Other;0
SVN;SFH;2031-2040;Flat glass;11.30150959
SVN;SFH;2031-2040;Container glass;0
SVN;SFH;2031-2040;Other;0
SVN;SFH;2040<;Flat glass;11.30150959
SVN;SFH;2040<;Container glass;0
SVN;SFH;2040<;Other;0
SVN;MFH;>1945;Flat glass;0.909139253
SVN;MFH;>1945;Container glass;0
SVN;MFH;>1945;Other;0
SVN;MFH;1945-1969;Flat glass;1.992695135
SVN;MFH;1945-1969;Container glass;0
SVN;MFH;1945-1969;Other;0
SVN;MFH;1970-1989;Flat glass;3.076251017
SVN;MFH;1970-1989;Container glass;0
SVN;MFH;1970-1989;Other;0
SVN;MFH;1990-2010;Flat glass;4.1598069
SVN;MFH;1990-2010;Container glass;0
SVN;MFH;1990-2010;Other;0
SVN;MFH;2011-2020;Flat glass;16.6392276
SVN;MFH;2011-2020;Container glass;0
SVN;MFH;2011-2020;Other;0
SVN;MFH;2021-2030;Flat glass;16.6392276
SVN;MFH;2021-2030;Container glass;0
SVN;MFH;2021-2030;Other;0
SVN;MFH;2031-2040;Flat glass;16.6392276
SVN;MFH;2031-2040;Container glass;0
SVN;MFH;2031-2040;Other;0
SVN;MFH;2040<;Flat glass;16.6392276
SVN;MFH;2040<;Container glass;0
SVN;MFH;2040<;Other;0
SVN;Ret;>1945;Flat glass;5.866666667
SVN;Ret;>1945;Container glass;0
SVN;Ret;>1945;Other;0
SVN;Ret;1945-1969;Flat glass;5.866666667
SVN;Ret;1945-1969;Container glass;0
SVN;Ret;1945-1969;Other;0
SVN;Ret;1970-1989;Flat glass;5.866666667
SVN;Ret;1970-1989;Container glass;0
SVN;Ret;1970-1989;Other;0
SVN;Ret;1990-2010;Flat glass;5.866666667
SVN;Ret;1990-2010;Container glass;0
SVN;Ret;1990-2010;Other;0
SVN;Ret;2011-2020;Flat glass;23.46666667
SVN;Ret;2011-2020;Container glass;0
SVN;Ret;2011-2020;Other;0
SVN;Ret;2021-2030;Flat glass;23.46666667
SVN;Ret;2021-2030;Container glass;0
SVN;Ret;2021-2030;Other;0
SVN;Ret;2031-2040;Flat glass;23.46666667
SVN;Ret;2031-2040;Container glass;0
SVN;Ret;2031-2040;Other;0
SVN;Ret;2040<;Flat glass;23.46666667
SVN;Ret;2040<;Container glass;0
SVN;Ret;2040<;Other;0
SVN;Off;>1945;Flat glass;6.44
SVN;Off;>1945;Container glass;0
SVN;Off;>1945;Other;0
SVN;Off;1945-1969;Flat glass;6.44
SVN;Off;1945-1969;Container glass;0
SVN;Off;1945-1969;Other;0
SVN;Off;1970-1989;Flat glass;6.44
SVN;Off;1970-1989;Container glass;0
SVN;Off;1970-1989;Other;0
SVN;Off;1990-2010;Flat glass;6.44
SVN;Off;1990-2010;Container glass;0
SVN;Off;1990-2010;Other;0
SVN;Off;2011-2020;Flat glass;25.76
SVN;Off;2011-2020;Container glass;0
SVN;Off;2011-2020;Other;0
SVN;Off;2021-2030;Flat glass;25.76
SVN;Off;2021-2030;Container glass;0
SVN;Off;2021-2030;Other;0
SVN;Off;2031-2040;Flat glass;25.76
SVN;Off;2031-2040;Container glass;0
SVN;Off;2031-2040;Other;0
SVN;Off;2040<;Flat glass;25.76
SVN;Off;2040<;Container glass;0
SVN;Off;2040<;Other;0
SVN;Hot;>1945;Flat glass;3.9
SVN;Hot;>1945;Container glass;0
SVN;Hot;>1945;Other;0
SVN;Hot;1945-1969;Flat glass;3.9
SVN;Hot;1945-1969;Container glass;0
SVN;Hot;1945-1969;Other;0
SVN;Hot;1970-1989;Flat glass;3.9
SVN;Hot;1970-1989;Container glass;0
SVN;Hot;1970-1989;Other;0
SVN;Hot;1990-2010;Flat glass;3.9
SVN;Hot;1990-2010;Container glass;0
SVN;Hot;1990-2010;Other;0
SVN;Hot;2011-2020;Flat glass;15.6
SVN;Hot;2011-2020;Container glass;0
SVN;Hot;2011-2020;Other;0
SVN;Hot;2021-2030;Flat glass;15.6
SVN;Hot;2021-2030;Container glass;0
SVN;Hot;2021-2030;Other;0
SVN;Hot;2031-2040;Flat glass;15.6
SVN;Hot;2031-2040;Container glass;0
SVN;Hot;2031-2040;Other;0
SVN;Hot;2040<;Flat glass;15.6
SVN;Hot;2040<;Container glass;0
SVN;Hot;2040<;Other;0
SVN;Edu;>1945;Flat glass;6.25
SVN;Edu;>1945;Container glass;0
SVN;Edu;>1945;Other;0
SVN;Edu;1945-1969;Flat glass;6.25
SVN;Edu;1945-1969;Container glass;0
SVN;Edu;1945-1969;Other;0
SVN;Edu;1970-1989;Flat glass;6.25
SVN;Edu;1970-1989;Container glass;0
SVN;Edu;1970-1989;Other;0
SVN;Edu;1990-2010;Flat glass;6.25
SVN;Edu;1990-2010;Container glass;0
SVN;Edu;1990-2010;Other;0
SVN;Edu;2011-2020;Flat glass;25
SVN;Edu;2011-2020;Container glass;0
SVN;Edu;2011-2020;Other;0
SVN;Edu;2021-2030;Flat glass;25
SVN;Edu;2021-2030;Container glass;0
SVN;Edu;2021-2030;Other;0
SVN;Edu;2031-2040;Flat glass;25
SVN;Edu;2031-2040;Container glass;0
SVN;Edu;2031-2040;Other;0
SVN;Edu;2040<;Flat glass;25
SVN;Edu;2040<;Container glass;0
SVN;Edu;2040<;Other;0
SVN;Hea;>1945;Flat glass;4.9
SVN;Hea;>1945;Container glass;0
SVN;Hea;>1945;Other;0
SVN;Hea;1945-1969;Flat glass;4.9
SVN;Hea;1945-1969;Container glass;0
SVN;Hea;1945-1969;Other;0
SVN;Hea;1970-1989;Flat glass;4.9
SVN;Hea;1970-1989;Container glass;0
SVN;Hea;1970-1989;Other;0
SVN;Hea;1990-2010;Flat glass;4.9
SVN;Hea;1990-2010;Container glass;0
SVN;Hea;1990-2010;Other;0
SVN;Hea;2011-2020;Flat glass;19.6
SVN;Hea;2011-2020;Container glass;0
SVN;Hea;2011-2020;Other;0
SVN;Hea;2021-2030;Flat glass;19.6
SVN;Hea;2021-2030;Container glass;0
SVN;Hea;2021-2030;Other;0
SVN;Hea;2031-2040;Flat glass;19.6
SVN;Hea;2031-2040;Container glass;0
SVN;Hea;2031-2040;Other;0
SVN;Hea;2040<;Flat glass;19.6
SVN;Hea;2040<;Container glass;0
SVN;Hea;2040<;Other;0
SVN;Oth;>1945;Flat glass;14.5
SVN;Oth;>1945;Container glass;0
SVN;Oth;>1945;Other;0
SVN;Oth;1945-1969;Flat glass;14.5
SVN;Oth;1945-1969;Container glass;0
SVN;Oth;1945-1969;Other;0
SVN;Oth;1970-1989;Flat glass;14.5
SVN;Oth;1970-1989;Container glass;0
SVN;Oth;1970-1989;Other;0
SVN;Oth;1990-2010;Flat glass;14.5
SVN;Oth;1990-2010;Container glass;0
SVN;Oth;1990-2010;Other;0
SVN;Oth;2011-2020;Flat glass;58
SVN;Oth;2011-2020;Container glass;0
SVN;Oth;2011-2020;Other;0
SVN;Oth;2021-2030;Flat glass;58
SVN;Oth;2021-2030;Container glass;0
SVN;Oth;2021-2030;Other;0
SVN;Oth;2031-2040;Flat glass;58
SVN;Oth;2031-2040;Container glass;0
SVN;Oth;2031-2040;Other;0
SVN;Oth;2040<;Flat glass;58
SVN;Oth;2040<;Container glass;0
SVN;Oth;2040<;Other;0
SWE;SFH;>1945;Flat glass;2.333333333
SWE;SFH;>1945;Container glass;0
SWE;SFH;>1945;Other;0
SWE;SFH;1945-1969;Flat glass;1
SWE;SFH;1945-1969;Container glass;0
SWE;SFH;1945-1969;Other;0
SWE;SFH;1970-1989;Flat glass;2.5
SWE;SFH;1970-1989;Container glass;0
SWE;SFH;1970-1989;Other;0
SWE;SFH;1990-2010;Flat glass;2
SWE;SFH;1990-2010;Container glass;0
SWE;SFH;1990-2010;Other;0
SWE;SFH;2011-2020;Flat glass;8
SWE;SFH;2011-2020;Container glass;0
SWE;SFH;2011-2020;Other;0
SWE;SFH;2021-2030;Flat glass;8
SWE;SFH;2021-2030;Container glass;0
SWE;SFH;2021-2030;Other;0
SWE;SFH;2031-2040;Flat glass;8
SWE;SFH;2031-2040;Container glass;0
SWE;SFH;2031-2040;Other;0
SWE;SFH;2040<;Flat glass;8
SWE;SFH;2040<;Container glass;0
SWE;SFH;2040<;Other;0
SWE;MFH;>1945;Flat glass;3.727272727
SWE;MFH;>1945;Container glass;0
SWE;MFH;>1945;Other;0
SWE;MFH;1945-1969;Flat glass;2.8
SWE;MFH;1945-1969;Container glass;0
SWE;MFH;1945-1969;Other;0
SWE;MFH;1970-1989;Flat glass;3.8
SWE;MFH;1970-1989;Container glass;0
SWE;MFH;1970-1989;Other;0
SWE;MFH;1990-2010;Flat glass;3.5
SWE;MFH;1990-2010;Container glass;0
SWE;MFH;1990-2010;Other;0
SWE;MFH;2011-2020;Flat glass;14
SWE;MFH;2011-2020;Container glass;0
SWE;MFH;2011-2020;Other;0
SWE;MFH;2021-2030;Flat glass;14
SWE;MFH;2021-2030;Container glass;0
SWE;MFH;2021-2030;Other;0
SWE;MFH;2031-2040;Flat glass;14
SWE;MFH;2031-2040;Container glass;0
SWE;MFH;2031-2040;Other;0
SWE;MFH;2040<;Flat glass;14
SWE;MFH;2040<;Container glass;0
SWE;MFH;2040<;Other;0
SWE;Ret;>1945;Flat glass;5.866666667
SWE;Ret;>1945;Container glass;0
SWE;Ret;>1945;Other;0
SWE;Ret;1945-1969;Flat glass;5.866666667
SWE;Ret;1945-1969;Container glass;0
SWE;Ret;1945-1969;Other;0
SWE;Ret;1970-1989;Flat glass;5.866666667
SWE;Ret;1970-1989;Container glass;0
SWE;Ret;1970-1989;Other;0
SWE;Ret;1990-2010;Flat glass;5.866666667
SWE;Ret;1990-2010;Container glass;0
SWE;Ret;1990-2010;Other;0
SWE;Ret;2011-2020;Flat glass;23.46666667
SWE;Ret;2011-2020;Container glass;0
SWE;Ret;2011-2020;Other;0
SWE;Ret;2021-2030;Flat glass;23.46666667
SWE;Ret;2021-2030;Container glass;0
SWE;Ret;2021-2030;Other;0
SWE;Ret;2031-2040;Flat glass;23.46666667
SWE;Ret;2031-2040;Container glass;0
SWE;Ret;2031-2040;Other;0
SWE;Ret;2040<;Flat glass;23.46666667
SWE;Ret;2040<;Container glass;0
SWE;Ret;2040<;Other;0
SWE;Off;>1945;Flat glass;6.44
SWE;Off;>1945;Container glass;0
SWE;Off;>1945;Other;0
SWE;Off;1945-1969;Flat glass;6.44
SWE;Off;1945-1969;Container glass;0
SWE;Off;1945-1969;Other;0
SWE;Off;1970-1989;Flat glass;6.44
SWE;Off;1970-1989;Container glass;0
SWE;Off;1970-1989;Other;0
SWE;Off;1990-2010;Flat glass;6.44
SWE;Off;1990-2010;Container glass;0
SWE;Off;1990-2010;Other;0
SWE;Off;2011-2020;Flat glass;25.76
SWE;Off;2011-2020;Container glass;0
SWE;Off;2011-2020;Other;0
SWE;Off;2021-2030;Flat glass;25.76
SWE;Off;2021-2030;Container glass;0
SWE;Off;2021-2030;Other;0
SWE;Off;2031-2040;Flat glass;25.76
SWE;Off;2031-2040;Container glass;0
SWE;Off;2031-2040;Other;0
SWE;Off;2040<;Flat glass;25.76
SWE;Off;2040<;Container glass;0
SWE;Off;2040<;Other;0
SWE;Hot;>1945;Flat glass;3.9
SWE;Hot;>1945;Container glass;0
SWE;Hot;>1945;Other;0
SWE;Hot;1945-1969;Flat glass;3.9
SWE;Hot;1945-1969;Container glass;0
SWE;Hot;1945-1969;Other;0
SWE;Hot;1970-1989;Flat glass;3.9
SWE;Hot;1970-1989;Container glass;0
SWE;Hot;1970-1989;Other;0
SWE;Hot;1990-2010;Flat glass;3.9
SWE;Hot;1990-2010;Container glass;0
SWE;Hot;1990-2010;Other;0
SWE;Hot;2011-2020;Flat glass;15.6
SWE;Hot;2011-2020;Container glass;0
SWE;Hot;2011-2020;Other;0
SWE;Hot;2021-2030;Flat glass;15.6
SWE;Hot;2021-2030;Container glass;0
SWE;Hot;2021-2030;Other;0
SWE;Hot;2031-2040;Flat glass;15.6
SWE;Hot;2031-2040;Container glass;0
SWE;Hot;2031-2040;Other;0
SWE;Hot;2040<;Flat glass;15.6
SWE;Hot;2040<;Container glass;0
SWE;Hot;2040<;Other;0
SWE;Edu;>1945;Flat glass;6.25
SWE;Edu;>1945;Container glass;0
SWE;Edu;>1945;Other;0
SWE;Edu;1945-1969;Flat glass;6.25
SWE;Edu;1945-1969;Container glass;0
SWE;Edu;1945-1969;Other;0
SWE;Edu;1970-1989;Flat glass;6.25
SWE;Edu;1970-1989;Container glass;0
SWE;Edu;1970-1989;Other;0
SWE;Edu;1990-2010;Flat glass;6.25
SWE;Edu;1990-2010;Container glass;0
SWE;Edu;1990-2010;Other;0
SWE;Edu;2011-2020;Flat glass;25
SWE;Edu;2011-2020;Container glass;0
SWE;Edu;2011-2020;Other;0
SWE;Edu;2021-2030;Flat glass;25
SWE;Edu;2021-2030;Container glass;0
SWE;Edu;2021-2030;Other;0
SWE;Edu;2031-2040;Flat glass;25
SWE;Edu;2031-2040;Container glass;0
SWE;Edu;2031-2040;Other;0
SWE;Edu;2040<;Flat glass;25
SWE;Edu;2040<;Container glass;0
SWE;Edu;2040<;Other;0
SWE;Hea;>1945;Flat glass;4.9
SWE;Hea;>1945;Container glass;0
SWE;Hea;>1945;Other;0
SWE;Hea;1945-1969;Flat glass;4.9
SWE;Hea;1945-1969;Container glass;0
SWE;Hea;1945-1969;Other;0
SWE;Hea;1970-1989;Flat glass;4.9
SWE;Hea;1970-1989;Container glass;0
SWE;Hea;1970-1989;Other;0
SWE;Hea;1990-2010;Flat glass;4.9
SWE;Hea;1990-2010;Container glass;0
SWE;Hea;1990-2010;Other;0
SWE;Hea;2011-2020;Flat glass;19.6
SWE;Hea;2011-2020;Container glass;0
SWE;Hea;2011-2020;Other;0
SWE;Hea;2021-2030;Flat glass;19.6
SWE;Hea;2021-2030;Container glass;0
SWE;Hea;2021-2030;Other;0
SWE;Hea;2031-2040;Flat glass;19.6
SWE;Hea;2031-2040;Container glass;0
SWE;Hea;2031-2040;Other;0
SWE;Hea;2040<;Flat glass;19.6
SWE;Hea;2040<;Container glass;0
SWE;Hea;2040<;Other;0
SWE;Oth;>1945;Flat glass;14.5
SWE;Oth;>1945;Container glass;0
SWE;Oth;>1945;Other;0
SWE;Oth;1945-1969;Flat glass;14.5
SWE;Oth;1945-1969;Container glass;0
SWE;Oth;1945-1969;Other;0
SWE;Oth;1970-1989;Flat glass;14.5
SWE;Oth;1970-1989;Container glass;0
SWE;Oth;1970-1989;Other;0
SWE;Oth;1990-2010;Flat glass;14.5
SWE;Oth;1990-2010;Container glass;0
SWE;Oth;1990-2010;Other;0
SWE;Oth;2011-2020;Flat glass;58
SWE;Oth;2011-2020;Container glass;0
SWE;Oth;2011-2020;Other;0
SWE;Oth;2021-2030;Flat glass;58
SWE;Oth;2021-2030;Container glass;0
SWE;Oth;2021-2030;Other;0
SWE;Oth;2031-2040;Flat glass;58
SWE;Oth;2031-2040;Container glass;0
SWE;Oth;2031-2040;Other;0
SWE;Oth;2040<;Flat glass;58
SWE;Oth;2040<;Container glass;0
SWE;Oth;2040<;Other;0
