Region,Vehicle size,Time,Value
CZE,minivan_SUV,2035,0.07962446244879381
CZE,minivan_SUV,2036,0.06269376349567593
CZE,minivan_SUV,2037,0.048915677451069645
CZE,minivan_SUV,2038,0.038640494638142925
CZE,minivan_SUV,2039,0.03221850538006372
CZE,minivan_SUV,2040,0.03
CZE,minivan_SUV,2041,0.03
CZE,minivan_SUV,2042,0.03
CZE,minivan_SUV,2043,0.03
CZE,minivan_SUV,2044,0.03
CZE,minivan_SUV,2045,0.03
CZE,minivan_SUV,2046,0.03
CZE,minivan_SUV,2047,0.03
CZE,minivan_SUV,2048,0.03
CZE,minivan_SUV,2049,0.03
CZE,minivan_SUV,2050,0.03
CZE,passenger car,2012,0.54
CZE,passenger car,2013,0.54
CZE,passenger car,2014,0.54
CZE,passenger car,2015,0.54
CZE,passenger car,2016,0.5429984
CZE,passenger car,2017,0.5459872
CZE,passenger car,2018,0.5489568000000002
CZE,passenger car,2019,0.5518976
CZE,passenger car,2020,0.5548
CZE,passenger car,2021,0.5576544
CZE,passenger car,2022,0.5604511999999999
CZE,passenger car,2023,0.5631808
CZE,passenger car,2024,0.5658335999999999
CZE,passenger car,2025,0.5684
CZE,passenger car,2026,0.5708704
CZE,passenger car,2027,0.5732352
CZE,passenger car,2028,0.5935909097860719
CZE,passenger car,2029,0.6137052475193446
CZE,passenger car,2030,0.6333368411470185
CZE,passenger car,2031,0.652244318616295
CZE,passenger car,2032,0.6701863078743742
CZE,passenger car,2033,0.6869214368684569
CZE,passenger car,2034,0.7022083335457441
CZE,passenger car,2035,0.7158056258534365
CZE,passenger car,2036,0.7274719417387348
CZE,passenger car,2037,0.7369659091488392
CZE,passenger car,2038,0.7440461560309514
CZE,passenger car,2039,0.7484713103322712
CZE,passenger car,2040,0.75
CZE,passenger car,2041,0.75
CZE,passenger car,2042,0.75
CZE,passenger car,2043,0.75
CZE,passenger car,2044,0.75
CZE,passenger car,2045,0.75
CZE,passenger car,2046,0.75
CZE,passenger car,2047,0.75
CZE,passenger car,2048,0.75
CZE,passenger car,2049,0.75
CZE,passenger car,2050,0.75
DEU,light truck,2012,0.1428576510216006
DEU,light truck,2013,0.1428576510216006
DEU,light truck,2014,0.1428576510216006
DEU,light truck,2015,0.1428576510216006
DEU,light truck,2016,0.1372891634051373
DEU,light truck,2017,0.1317385044576701
DEU,light truck,2018,0.1262235028481952
DEU,light truck,2019,0.1207619872457087
DEU,light truck,2020,0.1153717863192068
DEU,light truck,2021,0.1100707287376857
DEU,light truck,2022,0.1048766431701414
DEU,light truck,2023,0.0858988782855702
DEU,light truck,2024,0.0793805427529682
DEU,light truck,2025,0.0730745052413315
DEU,light truck,2026,0.0670043544196562
DEU,light truck,2027,0.0611936789569386
DEU,light truck,2028,0.05644993713804672
DEU,light truck,2029,0.05176244522214566
DEU,light truck,2030,0.047187453112226205
DEU,light truck,2031,0.0427812107112792
DEU,light truck,2032,0.038599967922295454
DEU,light truck,2033,0.034699974648265755
DEU,light truck,2034,0.031137480792180938
DEU,light truck,2035,0.02796873625703182
DEU,light truck,2036,0.0252499909458092
DEU,light truck,2037,0.023037494761503893
DEU,light truck,2038,0.021387497607106724
DEU,light truck,2039,0.020356249385608483
DEU,light truck,2040,0.02
DEU,light truck,2041,0.02
DEU,light truck,2042,0.02
DEU,light truck,2043,0.02
DEU,light truck,2044,0.02
DEU,light truck,2045,0.02
DEU,light truck,2046,0.02
DEU,light truck,2047,0.02
DEU,light truck,2048,0.02
DEU,light truck,2049,0.02
DEU,light truck,2050,0.02
DEU,microcar,2012,0.07714234897839932
DEU,microcar,2013,0.07714234897839932
DEU,microcar,2014,0.07714234897839932
DEU,microcar,2015,0.07714234897839932
DEU,microcar,2016,0.08151147659486267
DEU,microcar,2017,0.08586661554232987
DEU,microcar,2018,0.09019377715180478
DEU,microcar,2019,0.09447897275429123
DEU,microcar,2020,0.09870821368079313
DEU,microcar,2021,0.1028675112623143
DEU,microcar,2022,0.1069428768298585
DEU,microcar,2023,0.0784672017144297
DEU,microcar,2024,0.0786188172470317
DEU,microcar,2025,0.0787654947586685
DEU,microcar,2026,0.0789066855803437
DEU,microcar,2027,0.0790418410430613
DEU,microcar,2028,0.09297102366304559
DEU,microcar,2029,0.10673503810967043
DEU,microcar,2030,0.1201687162095762
DEU,microcar,2031,0.13310688978940355
DEU,microcar,2032,0.14538439067579284
DEU,microcar,2033,0.15683605069538464
DEU,microcar,2034,0.16729670167481947
DEU,microcar,2035,0.17660117544073786
DEU,microcar,2036,0.18458430381978028
DEU,microcar,2037,0.19108091863858714
DEU,microcar,2038,0.19592585172379912
DEU,microcar,2039,0.19895393490205654
DEU,microcar,2040,0.2
DEU,microcar,2041,0.2
DEU,microcar,2042,0.2
DEU,microcar,2043,0.2
DEU,microcar,2044,0.2
DEU,microcar,2045,0.2
DEU,microcar,2046,0.2
DEU,microcar,2047,0.2
DEU,microcar,2048,0.2
DEU,microcar,2049,0.2
DEU,microcar,2050,0.2
DEU,minivan_SUV,2012,0.24
DEU,minivan_SUV,2013,0.24
DEU,minivan_SUV,2014,0.24
DEU,minivan_SUV,2015,0.24
DEU,minivan_SUV,2016,0.23820096
DEU,minivan_SUV,2017,0.23640768
DEU,minivan_SUV,2018,0.23462592
DEU,minivan_SUV,2019,0.23286144
DEU,minivan_SUV,2020,0.23112
DEU,minivan_SUV,2021,0.22940736
DEU,minivan_SUV,2022,0.22772928
DEU,minivan_SUV,2023,0.27245312
DEU,minivan_SUV,2024,0.27616704
DEU,minivan_SUV,2025,0.27976
DEU,minivan_SUV,2026,0.28321856
DEU,minivan_SUV,2027,0.28652928
DEU,minivan_SUV,2028,0.2569881294128357
DEU,minivan_SUV,2029,0.22779726914883938
DEU,minivan_SUV,2030,0.1993069895311789
DEU,minivan_SUV,2031,0.17186758088302231
DEU,minivan_SUV,2032,0.14582933352753757
DEU,minivan_SUV,2033,0.12154253778789258
DEU,minivan_SUV,2034,0.09935748398725534
DEU,minivan_SUV,2035,0.07962446244879381
DEU,minivan_SUV,2036,0.06269376349567593
DEU,minivan_SUV,2037,0.048915677451069645
DEU,minivan_SUV,2038,0.038640494638142925
DEU,minivan_SUV,2039,0.03221850538006372
DEU,minivan_SUV,2040,0.03
DEU,minivan_SUV,2041,0.03
DEU,minivan_SUV,2042,0.03
DEU,minivan_SUV,2043,0.03
DEU,minivan_SUV,2044,0.03
DEU,minivan_SUV,2045,0.03
DEU,minivan_SUV,2046,0.03
DEU,minivan_SUV,2047,0.03
DEU,minivan_SUV,2048,0.03
DEU,minivan_SUV,2049,0.03
DEU,minivan_SUV,2050,0.03
DEU,passenger car,2012,0.54
DEU,passenger car,2013,0.54
DEU,passenger car,2014,0.54
DEU,passenger car,2015,0.54
DEU,passenger car,2016,0.5429984
DEU,passenger car,2017,0.5459872
DEU,passenger car,2018,0.5489568000000002
DEU,passenger car,2019,0.5518976
DEU,passenger car,2020,0.5548
DEU,passenger car,2021,0.5576544
DEU,passenger car,2022,0.5604511999999999
DEU,passenger car,2023,0.5631808
DEU,passenger car,2024,0.5658335999999999
DEU,passenger car,2025,0.5684
DEU,passenger car,2026,0.5708704
DEU,passenger car,2027,0.5732352
DEU,passenger car,2028,0.5935909097860719
DEU,passenger car,2029,0.6137052475193446
DEU,passenger car,2030,0.6333368411470185
DEU,passenger car,2031,0.652244318616295
DEU,passenger car,2032,0.6701863078743742
DEU,passenger car,2033,0.6869214368684569
DEU,passenger car,2034,0.7022083335457441
DEU,passenger car,2035,0.7158056258534365
DEU,passenger car,2036,0.7274719417387348
DEU,passenger car,2037,0.7369659091488392
DEU,passenger car,2038,0.7440461560309514
DEU,passenger car,2039,0.7484713103322712
DEU,passenger car,2040,0.75
DEU,passenger car,2041,0.75
DEU,passenger car,2042,0.75
DEU,passenger car,2043,0.75
DEU,passenger car,2044,0.75
DEU,passenger car,2045,0.75
DEU,passenger car,2046,0.75
DEU,passenger car,2047,0.75
DEU,passenger car,2048,0.75
DEU,passenger car,2049,0.75
DEU,passenger car,2050,0.75
DNK,light truck,2012,0.1428576510216006
DNK,light truck,2013,0.1428576510216006
DNK,light truck,2014,0.1428576510216006
DNK,light truck,2015,0.1428576510216006
DNK,light truck,2016,0.1354901234051373
DNK,light truck,2017,0.1281461844576701
DNK,light truck,2018,0.1208494228481952
DNK,light truck,2019,0.1136234272457087
DNK,light truck,2020,0.1064917863192069
DNK,light truck,2021,0.09947808873768572
DNK,light truck,2022,0.09260592317014146
DNK,light truck,2023,0.0858988782855702
DNK,light truck,2024,0.0793805427529682
DNK,light truck,2025,0.0730745052413315
DNK,light truck,2026,0.0670043544196562
DNK,light truck,2027,0.0611936789569386
DNK,light truck,2028,0.05644993713804672
DNK,light truck,2029,0.05176244522214566
DNK,light truck,2030,0.047187453112226205
DNK,light truck,2031,0.0427812107112792
DNK,light truck,2032,0.038599967922295454
DNK,light truck,2033,0.034699974648265755
DNK,light truck,2034,0.031137480792180938
DNK,light truck,2035,0.02796873625703182
DNK,light truck,2036,0.0252499909458092
DNK,light truck,2037,0.023037494761503893
DNK,light truck,2038,0.021387497607106724
DNK,light truck,2039,0.020356249385608483
DNK,light truck,2040,0.02
DNK,light truck,2041,0.02
DNK,light truck,2042,0.02
DNK,light truck,2043,0.02
DNK,light truck,2044,0.02
DNK,light truck,2045,0.02
DNK,light truck,2046,0.02
DNK,light truck,2047,0.02
DNK,light truck,2048,0.02
DNK,light truck,2049,0.02
DNK,light truck,2050,0.02
DNK,microcar,2012,0.07714234897839932
DNK,microcar,2013,0.07714234897839932
DNK,microcar,2014,0.07714234897839932
DNK,microcar,2015,0.07714234897839932
DNK,microcar,2016,0.07731371659486266
DNK,microcar,2017,0.07748453554232988
DNK,microcar,2018,0.07765425715180478
DNK,microcar,2019,0.07782233275429125
DNK,microcar,2020,0.07798821368079313
DNK,microcar,2021,0.07815135126231426
DNK,microcar,2022,0.07831119682985851
DNK,microcar,2023,0.0784672017144297
DNK,microcar,2024,0.0786188172470317
DNK,microcar,2025,0.0787654947586685
DNK,microcar,2026,0.0789066855803437
DNK,microcar,2027,0.0790418410430613
DNK,microcar,2028,0.09297102366304559
DNK,microcar,2029,0.10673503810967043
DNK,microcar,2030,0.1201687162095762
DNK,microcar,2031,0.13310688978940355
DNK,microcar,2032,0.14538439067579284
DNK,microcar,2033,0.15683605069538464
DNK,microcar,2034,0.16729670167481947
DNK,microcar,2035,0.17660117544073786
DNK,microcar,2036,0.18458430381978028
DNK,microcar,2037,0.19108091863858714
DNK,microcar,2038,0.19592585172379912
DNK,microcar,2039,0.19895393490205654
DNK,microcar,2040,0.2
DNK,microcar,2041,0.2
DNK,microcar,2042,0.2
DNK,microcar,2043,0.2
DNK,microcar,2044,0.2
DNK,microcar,2045,0.2
DNK,microcar,2046,0.2
DNK,microcar,2047,0.2
DNK,microcar,2048,0.2
DNK,microcar,2049,0.2
DNK,microcar,2050,0.2
DNK,minivan_SUV,2012,0.24
DNK,minivan_SUV,2013,0.24
DNK,minivan_SUV,2014,0.24
DNK,minivan_SUV,2015,0.24
DNK,minivan_SUV,2016,0.24419776
DNK,minivan_SUV,2017,0.24838208
DNK,minivan_SUV,2018,0.25253952
DNK,minivan_SUV,2019,0.25665664
DNK,minivan_SUV,2020,0.26072
DNK,minivan_SUV,2021,0.26471616
DNK,minivan_SUV,2022,0.26863168
DNK,minivan_SUV,2023,0.27245312
DNK,minivan_SUV,2024,0.27616704
DNK,minivan_SUV,2025,0.27976
DNK,minivan_SUV,2026,0.28321856
DNK,minivan_SUV,2027,0.28652928
DNK,minivan_SUV,2028,0.2569881294128357
DNK,minivan_SUV,2029,0.22779726914883938
DNK,minivan_SUV,2030,0.1993069895311789
DNK,minivan_SUV,2031,0.17186758088302231
DNK,minivan_SUV,2032,0.14582933352753757
DNK,minivan_SUV,2033,0.12154253778789258
DNK,minivan_SUV,2034,0.09935748398725534
DNK,minivan_SUV,2035,0.07962446244879381
DNK,minivan_SUV,2036,0.06269376349567593
DNK,minivan_SUV,2037,0.048915677451069645
DNK,minivan_SUV,2038,0.038640494638142925
DNK,minivan_SUV,2039,0.03221850538006372
DNK,minivan_SUV,2040,0.03
DNK,minivan_SUV,2041,0.03
DNK,minivan_SUV,2042,0.03
DNK,minivan_SUV,2043,0.03
DNK,minivan_SUV,2044,0.03
DNK,minivan_SUV,2045,0.03
DNK,minivan_SUV,2046,0.03
DNK,minivan_SUV,2047,0.03
DNK,minivan_SUV,2048,0.03
DNK,minivan_SUV,2049,0.03
DNK,minivan_SUV,2050,0.03
DNK,passenger car,2012,0.54
DNK,passenger car,2013,0.54
DNK,passenger car,2014,0.54
DNK,passenger car,2015,0.54
DNK,passenger car,2016,0.5429984
DNK,passenger car,2017,0.5459872
DNK,passenger car,2018,0.5489568000000002
DNK,passenger car,2019,0.5518976
DNK,passenger car,2020,0.5548
DNK,passenger car,2021,0.5576544
DNK,passenger car,2022,0.5604511999999999
DNK,passenger car,2023,0.5631808
DNK,passenger car,2024,0.5658335999999999
DNK,passenger car,2025,0.5684
DNK,passenger car,2026,0.5708704
DNK,passenger car,2027,0.5732352
DNK,passenger car,2028,0.5935909097860719
DNK,passenger car,2029,0.6137052475193446
DNK,passenger car,2030,0.6333368411470185
DNK,passenger car,2031,0.652244318616295
DNK,passenger car,2032,0.6701863078743742
DNK,passenger car,2033,0.6869214368684569
DNK,passenger car,2034,0.7022083335457441
DNK,passenger car,2035,0.7158056258534365
DNK,passenger car,2036,0.7274719417387348
DNK,passenger car,2037,0.7369659091488392
DNK,passenger car,2038,0.7440461560309514
DNK,passenger car,2039,0.7484713103322712
DNK,passenger car,2040,0.75
DNK,passenger car,2041,0.75
DNK,passenger car,2042,0.75
DNK,passenger car,2043,0.75
DNK,passenger car,2044,0.75
DNK,passenger car,2045,0.75
DNK,passenger car,2046,0.75
DNK,passenger car,2047,0.75
DNK,passenger car,2048,0.75
DNK,passenger car,2049,0.75
DNK,passenger car,2050,0.75
ESP,light truck,2012,0.1428576510216006
ESP,light truck,2013,0.1428576510216006
ESP,light truck,2014,0.1428576510216006
ESP,light truck,2015,0.1428576510216006
ESP,light truck,2016,0.1356679419930133
ESP,light truck,2017,0.128501252310302
ESP,light truck,2018,0.1213806013193425
ESP,light truck,2019,0.1143290083660109
ESP,light truck,2020,0.1073694927961831
ESP,light truck,2021,0.100525073955735
ESP,light truck,2022,0.09381877119054252
ESP,light truck,2023,0.0858988782855702
ESP,light truck,2024,0.0793805427529682
ESP,light truck,2025,0.0730745052413315
ESP,light truck,2026,0.0670043544196562
ESP,light truck,2027,0.0611936789569386
ESP,light truck,2028,0.05644993713804672
ESP,light truck,2029,0.05176244522214566
ESP,light truck,2030,0.047187453112226205
ESP,light truck,2031,0.0427812107112792
ESP,light truck,2032,0.038599967922295454
ESP,light truck,2033,0.034699974648265755
ESP,light truck,2034,0.031137480792180938
ESP,light truck,2035,0.02796873625703182
ESP,light truck,2036,0.0252499909458092
ESP,light truck,2037,0.023037494761503893
ESP,light truck,2038,0.021387497607106724
ESP,light truck,2039,0.020356249385608483
ESP,light truck,2040,0.02
ESP,light truck,2041,0.02
ESP,light truck,2042,0.02
ESP,light truck,2043,0.02
ESP,light truck,2044,0.02
ESP,light truck,2045,0.02
ESP,light truck,2046,0.02
ESP,light truck,2047,0.02
ESP,light truck,2048,0.02
ESP,light truck,2049,0.02
ESP,light truck,2050,0.02
ESP,microcar,2012,0.07714234897839932
ESP,microcar,2013,0.07714234897839932
ESP,microcar,2014,0.07714234897839932
ESP,microcar,2015,0.07714234897839932
ESP,microcar,2016,0.07713589800698663
ESP,microcar,2017,0.07712946768969797
ESP,microcar,2018,0.07712307868065744
ESP,microcar,2019,0.07711675163398904
ESP,microcar,2020,0.07711050720381689
ESP,microcar,2021,0.07710436604426497
ESP,microcar,2022,0.0770983488094574
ESP,microcar,2023,0.0784672017144297
ESP,microcar,2024,0.0786188172470317
ESP,microcar,2025,0.0787654947586685
ESP,microcar,2026,0.0789066855803437
ESP,microcar,2027,0.0790418410430613
ESP,microcar,2028,0.09297102366304559
ESP,microcar,2029,0.10673503810967043
ESP,microcar,2030,0.1201687162095762
ESP,microcar,2031,0.13310688978940355
ESP,microcar,2032,0.14538439067579284
ESP,microcar,2033,0.15683605069538464
ESP,microcar,2034,0.16729670167481947
ESP,microcar,2035,0.17660117544073786
ESP,microcar,2036,0.18458430381978028
ESP,microcar,2037,0.19108091863858714
ESP,microcar,2038,0.19592585172379912
ESP,microcar,2039,0.19895393490205654
ESP,microcar,2040,0.2
ESP,microcar,2041,0.2
ESP,microcar,2042,0.2
ESP,microcar,2043,0.2
ESP,microcar,2044,0.2
ESP,microcar,2045,0.2
ESP,microcar,2046,0.2
ESP,microcar,2047,0.2
ESP,microcar,2048,0.2
ESP,microcar,2049,0.2
ESP,microcar,2050,0.2
ESP,minivan_SUV,2012,0.24
ESP,minivan_SUV,2013,0.24
ESP,minivan_SUV,2014,0.24
ESP,minivan_SUV,2015,0.24
ESP,minivan_SUV,2016,0.24419776
ESP,minivan_SUV,2017,0.24838208
ESP,minivan_SUV,2018,0.25253952
ESP,minivan_SUV,2019,0.25665664
ESP,minivan_SUV,2020,0.26072
ESP,minivan_SUV,2021,0.26471616
ESP,minivan_SUV,2022,0.26863168
ESP,minivan_SUV,2023,0.27245312
ESP,minivan_SUV,2024,0.27616704
ESP,minivan_SUV,2025,0.27976
ESP,minivan_SUV,2026,0.28321856
ESP,minivan_SUV,2027,0.28652928
ESP,minivan_SUV,2028,0.2569881294128357
ESP,minivan_SUV,2029,0.22779726914883938
ESP,minivan_SUV,2030,0.1993069895311789
ESP,minivan_SUV,2031,0.17186758088302231
ESP,minivan_SUV,2032,0.14582933352753757
ESP,minivan_SUV,2033,0.12154253778789258
ESP,minivan_SUV,2034,0.09935748398725534
ESP,minivan_SUV,2035,0.07962446244879381
ESP,minivan_SUV,2036,0.06269376349567593
ESP,minivan_SUV,2037,0.048915677451069645
ESP,minivan_SUV,2038,0.038640494638142925
ESP,minivan_SUV,2039,0.03221850538006372
ESP,minivan_SUV,2040,0.03
ESP,minivan_SUV,2041,0.03
ESP,minivan_SUV,2042,0.03
ESP,minivan_SUV,2043,0.03
ESP,minivan_SUV,2044,0.03
ESP,minivan_SUV,2045,0.03
ESP,minivan_SUV,2046,0.03
ESP,minivan_SUV,2047,0.03
ESP,minivan_SUV,2048,0.03
ESP,minivan_SUV,2049,0.03
ESP,minivan_SUV,2050,0.03
ESP,passenger car,2012,0.54
ESP,passenger car,2013,0.54
ESP,passenger car,2014,0.54
ESP,passenger car,2015,0.54
ESP,passenger car,2016,0.5429984
ESP,passenger car,2017,0.5459872
ESP,passenger car,2018,0.5489568000000002
ESP,passenger car,2019,0.5518976
ESP,passenger car,2020,0.5548
ESP,passenger car,2021,0.5576544
ESP,passenger car,2022,0.5604511999999999
ESP,passenger car,2023,0.5631808
ESP,passenger car,2024,0.5658335999999999
ESP,passenger car,2025,0.5684
ESP,passenger car,2026,0.5708704
ESP,passenger car,2027,0.5732352
ESP,passenger car,2028,0.5935909097860719
ESP,passenger car,2029,0.6137052475193446
ESP,passenger car,2030,0.6333368411470185
ESP,passenger car,2031,0.652244318616295
ESP,passenger car,2032,0.6701863078743742
ESP,passenger car,2033,0.6869214368684569
ESP,passenger car,2034,0.7022083335457441
ESP,passenger car,2035,0.7158056258534365
ESP,passenger car,2036,0.7274719417387348
ESP,passenger car,2037,0.7369659091488392
ESP,passenger car,2038,0.7440461560309514
ESP,passenger car,2039,0.7484713103322712
ESP,passenger car,2040,0.75
ESP,passenger car,2041,0.75
ESP,passenger car,2042,0.75
ESP,passenger car,2043,0.75
ESP,passenger car,2044,0.75
ESP,passenger car,2045,0.75
ESP,passenger car,2046,0.75
ESP,passenger car,2047,0.75
ESP,passenger car,2048,0.75
ESP,passenger car,2049,0.75
ESP,passenger car,2050,0.75
EST,light truck,2012,0.1428576510216006
EST,light truck,2013,0.1428576510216006
EST,light truck,2014,0.1428576510216006
EST,light truck,2015,0.1428576510216006
EST,light truck,2016,0.1354901234051373
EST,light truck,2017,0.1281461844576701
EST,light truck,2018,0.1208494228481952
EST,light truck,2019,0.1136234272457087
EST,light truck,2020,0.1064917863192069
EST,light truck,2021,0.09947808873768572
EST,light truck,2022,0.09260592317014146
EST,light truck,2023,0.0858988782855702
EST,light truck,2024,0.0793805427529682
EST,light truck,2025,0.0730745052413315
EST,light truck,2026,0.0670043544196562
EST,light truck,2027,0.0611936789569386
EST,light truck,2028,0.05644993713804672
EST,light truck,2029,0.05176244522214566
EST,light truck,2030,0.047187453112226205
EST,light truck,2031,0.0427812107112792
EST,light truck,2032,0.038599967922295454
EST,light truck,2033,0.034699974648265755
EST,light truck,2034,0.031137480792180938
EST,light truck,2035,0.02796873625703182
EST,light truck,2036,0.0252499909458092
EST,light truck,2037,0.023037494761503893
EST,light truck,2038,0.021387497607106724
EST,light truck,2039,0.020356249385608483
EST,light truck,2040,0.02
EST,light truck,2041,0.02
EST,light truck,2042,0.02
EST,light truck,2043,0.02
EST,light truck,2044,0.02
EST,light truck,2045,0.02
EST,light truck,2046,0.02
EST,light truck,2047,0.02
EST,light truck,2048,0.02
EST,light truck,2049,0.02
EST,light truck,2050,0.02
EST,microcar,2012,0.07714234897839932
EST,microcar,2013,0.07714234897839932
EST,microcar,2014,0.07714234897839932
EST,microcar,2015,0.07714234897839932
EST,microcar,2016,0.07731371659486266
EST,microcar,2017,0.07748453554232988
EST,microcar,2018,0.07765425715180478
EST,microcar,2019,0.07782233275429125
EST,microcar,2020,0.07798821368079313
EST,microcar,2021,0.07815135126231426
EST,microcar,2022,0.07831119682985851
EST,microcar,2023,0.0784672017144297
EST,microcar,2024,0.0786188172470317
EST,microcar,2025,0.0787654947586685
EST,microcar,2026,0.0789066855803437
EST,microcar,2027,0.0790418410430613
EST,microcar,2028,0.09297102366304559
EST,microcar,2029,0.10673503810967043
EST,microcar,2030,0.1201687162095762
EST,microcar,2031,0.13310688978940355
EST,microcar,2032,0.14538439067579284
EST,microcar,2033,0.15683605069538464
EST,microcar,2034,0.16729670167481947
EST,microcar,2035,0.17660117544073786
EST,microcar,2036,0.18458430381978028
EST,microcar,2037,0.19108091863858714
EST,microcar,2038,0.19592585172379912
EST,microcar,2039,0.19895393490205654
EST,microcar,2040,0.2
EST,microcar,2041,0.2
EST,microcar,2042,0.2
EST,microcar,2043,0.2
EST,microcar,2044,0.2
EST,microcar,2045,0.2
EST,microcar,2046,0.2
EST,microcar,2047,0.2
EST,microcar,2048,0.2
EST,microcar,2049,0.2
EST,microcar,2050,0.2
EST,minivan_SUV,2012,0.24
EST,minivan_SUV,2013,0.24
EST,minivan_SUV,2014,0.24
EST,minivan_SUV,2015,0.24
EST,minivan_SUV,2016,0.24419776
EST,minivan_SUV,2017,0.24838208
EST,minivan_SUV,2018,0.25253952
EST,minivan_SUV,2019,0.25665664
EST,minivan_SUV,2020,0.26072
EST,minivan_SUV,2021,0.26471616
EST,minivan_SUV,2022,0.26863168
EST,minivan_SUV,2023,0.27245312
EST,minivan_SUV,2024,0.27616704
EST,minivan_SUV,2025,0.27976
EST,minivan_SUV,2026,0.28321856
EST,minivan_SUV,2027,0.28652928
EST,minivan_SUV,2028,0.2569881294128357
EST,minivan_SUV,2029,0.22779726914883938
EST,minivan_SUV,2030,0.1993069895311789
EST,minivan_SUV,2031,0.17186758088302231
EST,minivan_SUV,2032,0.14582933352753757
EST,minivan_SUV,2033,0.12154253778789258
EST,minivan_SUV,2034,0.09935748398725534
EST,minivan_SUV,2035,0.07962446244879381
EST,minivan_SUV,2036,0.06269376349567593
EST,minivan_SUV,2037,0.048915677451069645
EST,minivan_SUV,2038,0.038640494638142925
EST,minivan_SUV,2039,0.03221850538006372
EST,minivan_SUV,2040,0.03
EST,minivan_SUV,2041,0.03
EST,minivan_SUV,2042,0.03
EST,minivan_SUV,2043,0.03
EST,minivan_SUV,2044,0.03
EST,minivan_SUV,2045,0.03
EST,minivan_SUV,2046,0.03
EST,minivan_SUV,2047,0.03
EST,minivan_SUV,2048,0.03
EST,minivan_SUV,2049,0.03
EST,minivan_SUV,2050,0.03
EST,passenger car,2012,0.54
EST,passenger car,2013,0.54
EST,passenger car,2014,0.54
EST,passenger car,2015,0.54
EST,passenger car,2016,0.5429984
EST,passenger car,2017,0.5459872
EST,passenger car,2018,0.5489568000000002
EST,passenger car,2019,0.5518976
EST,passenger car,2020,0.5548
EST,passenger car,2021,0.5576544
EST,passenger car,2022,0.5604511999999999
EST,passenger car,2023,0.5631808
EST,passenger car,2024,0.5658335999999999
EST,passenger car,2025,0.5684
EST,passenger car,2026,0.5708704
EST,passenger car,2027,0.5732352
EST,passenger car,2028,0.5935909097860719
EST,passenger car,2029,0.6137052475193446
EST,passenger car,2030,0.6333368411470185
EST,passenger car,2031,0.652244318616295
EST,passenger car,2032,0.6701863078743742
EST,passenger car,2033,0.6869214368684569
EST,passenger car,2034,0.7022083335457441
EST,passenger car,2035,0.7158056258534365
EST,passenger car,2036,0.7274719417387348
EST,passenger car,2037,0.7369659091488392
EST,passenger car,2038,0.7440461560309514
EST,passenger car,2039,0.7484713103322712
EST,passenger car,2040,0.75
EST,passenger car,2041,0.75
EST,passenger car,2042,0.75
EST,passenger car,2043,0.75
EST,passenger car,2044,0.75
EST,passenger car,2045,0.75
EST,passenger car,2046,0.75
EST,passenger car,2047,0.75
EST,passenger car,2048,0.75
EST,passenger car,2049,0.75
EST,passenger car,2050,0.75
FIN,light truck,2012,0.1428576510216006
FIN,light truck,2013,0.1428576510216006
FIN,light truck,2014,0.1428576510216006
FIN,light truck,2015,0.1428576510216006
FIN,light truck,2016,0.1354901234051373
FIN,light truck,2017,0.1281461844576701
FIN,light truck,2018,0.1208494228481952
FIN,light truck,2019,0.1136234272457087
FIN,light truck,2020,0.1064917863192069
FIN,light truck,2021,0.09947808873768572
FIN,light truck,2022,0.09260592317014146
FIN,light truck,2023,0.0858988782855702
FIN,light truck,2024,0.0793805427529682
FIN,light truck,2025,0.0730745052413315
FIN,light truck,2026,0.0670043544196562
FIN,light truck,2027,0.0611936789569386
FIN,light truck,2028,0.05644993713804672
FIN,light truck,2029,0.05176244522214566
FIN,light truck,2030,0.047187453112226205
FIN,light truck,2031,0.0427812107112792
FIN,light truck,2032,0.038599967922295454
FIN,light truck,2033,0.034699974648265755
FIN,light truck,2034,0.031137480792180938
FIN,light truck,2035,0.02796873625703182
FIN,light truck,2036,0.0252499909458092
FIN,light truck,2037,0.023037494761503893
FIN,light truck,2038,0.021387497607106724
FIN,light truck,2039,0.020356249385608483
FIN,light truck,2040,0.02
FIN,light truck,2041,0.02
FIN,light truck,2042,0.02
FIN,light truck,2043,0.02
FIN,light truck,2044,0.02
FIN,light truck,2045,0.02
FIN,light truck,2046,0.02
FIN,light truck,2047,0.02
FIN,light truck,2048,0.02
FIN,light truck,2049,0.02
FIN,light truck,2050,0.02
FIN,microcar,2012,0.07714234897839932
FIN,microcar,2013,0.07714234897839932
FIN,microcar,2014,0.07714234897839932
FIN,microcar,2015,0.07714234897839932
FIN,microcar,2016,0.07731371659486266
FIN,microcar,2017,0.07748453554232988
FIN,microcar,2018,0.07765425715180478
FIN,microcar,2019,0.07782233275429125
FIN,microcar,2020,0.07798821368079313
FIN,microcar,2021,0.07815135126231426
FIN,microcar,2022,0.07831119682985851
FIN,microcar,2023,0.0784672017144297
FIN,microcar,2024,0.0786188172470317
FIN,microcar,2025,0.0787654947586685
FIN,microcar,2026,0.0789066855803437
FIN,microcar,2027,0.0790418410430613
FIN,microcar,2028,0.09297102366304559
FIN,microcar,2029,0.10673503810967043
FIN,microcar,2030,0.1201687162095762
FIN,microcar,2031,0.13310688978940355
FIN,microcar,2032,0.14538439067579284
