"region","sector","product","polymer","value"
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141240 - Men¿s or boys¿ dressing gowns, bathrobes and similar articles, of knitted or crocheted textiles","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141310 - Women¿s or girls¿ blouses, shirts and shirt-blouses, of knitted or crocheted textiles","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141310 - Women¿s or girls¿ blouses, shirts and shirt-blouses, of knitted or crocheted textiles","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141310 - Women¿s or girls¿ blouses, shirts and shirt-blouses, of knitted or crocheted textiles","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141310 - Women¿s or girls¿ blouses, shirts and shirt-blouses, of knitted or crocheted textiles","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141310 - Women¿s or girls¿ blouses, shirts and shirt-blouses, of knitted or crocheted textiles","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141310 - Women¿s or girls¿ blouses, shirts and shirt-blouses, of knitted or crocheted textiles","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141310 - Women¿s or girls¿ blouses, shirts and shirt-blouses, of knitted or crocheted textiles","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141310 - Women¿s or girls¿ blouses, shirts and shirt-blouses, of knitted or crocheted textiles","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141420 - Women¿s or girls¿ briefs and panties, of knitted or crocheted textiles (including boxer shorts)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141420 - Women¿s or girls¿ briefs and panties, of knitted or crocheted textiles (including boxer shorts)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141420 - Women¿s or girls¿ briefs and panties, of knitted or crocheted textiles (including boxer shorts)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141420 - Women¿s or girls¿ briefs and panties, of knitted or crocheted textiles (including boxer shorts)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141420 - Women¿s or girls¿ briefs and panties, of knitted or crocheted textiles (including boxer shorts)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141420 - Women¿s or girls¿ briefs and panties, of knitted or crocheted textiles (including boxer shorts)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141420 - Women¿s or girls¿ briefs and panties, of knitted or crocheted textiles (including boxer shorts)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141420 - Women¿s or girls¿ briefs and panties, of knitted or crocheted textiles (including boxer shorts)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141430 - Women¿s or girls¿ nighties and pyjamas, of knitted or crocheted textiles","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141430 - Women¿s or girls¿ nighties and pyjamas, of knitted or crocheted textiles","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141430 - Women¿s or girls¿ nighties and pyjamas, of knitted or crocheted textiles","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141430 - Women¿s or girls¿ nighties and pyjamas, of knitted or crocheted textiles","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141430 - Women¿s or girls¿ nighties and pyjamas, of knitted or crocheted textiles","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141430 - Women¿s or girls¿ nighties and pyjamas, of knitted or crocheted textiles","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141430 - Women¿s or girls¿ nighties and pyjamas, of knitted or crocheted textiles","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141430 - Women¿s or girls¿ nighties and pyjamas, of knitted or crocheted textiles","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141440 - Women¿s or girls¿ negligees, bathrobes, dressing gowns and similar articles, of knitted or crocheted textiles","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141440 - Women¿s or girls¿ negligees, bathrobes, dressing gowns and similar articles, of knitted or crocheted textiles","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141440 - Women¿s or girls¿ negligees, bathrobes, dressing gowns and similar articles, of knitted or crocheted textiles","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141440 - Women¿s or girls¿ negligees, bathrobes, dressing gowns and similar articles, of knitted or crocheted textiles","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141440 - Women¿s or girls¿ negligees, bathrobes, dressing gowns and similar articles, of knitted or crocheted textiles","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141440 - Women¿s or girls¿ negligees, bathrobes, dressing gowns and similar articles, of knitted or crocheted textiles","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141440 - Women¿s or girls¿ negligees, bathrobes, dressing gowns and similar articles, of knitted or crocheted textiles","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141440 - Women¿s or girls¿ negligees, bathrobes, dressing gowns and similar articles, of knitted or crocheted textiles","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141450 - Women¿s or girls¿ slips and petticoats, of knitted or crocheted textiles","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141450 - Women¿s or girls¿ slips and petticoats, of knitted or crocheted textiles","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141450 - Women¿s or girls¿ slips and petticoats, of knitted or crocheted textiles","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141450 - Women¿s or girls¿ slips and petticoats, of knitted or crocheted textiles","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141450 - Women¿s or girls¿ slips and petticoats, of knitted or crocheted textiles","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141450 - Women¿s or girls¿ slips and petticoats, of knitted or crocheted textiles","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141450 - Women¿s or girls¿ slips and petticoats, of knitted or crocheted textiles","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14141450 - Women¿s or girls¿ slips and petticoats, of knitted or crocheted textiles","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142100 - Men¿s or boys¿ shirts (excluding knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142100 - Men¿s or boys¿ shirts (excluding knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142100 - Men¿s or boys¿ shirts (excluding knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142100 - Men¿s or boys¿ shirts (excluding knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142100 - Men¿s or boys¿ shirts (excluding knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142100 - Men¿s or boys¿ shirts (excluding knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142100 - Men¿s or boys¿ shirts (excluding knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142100 - Men¿s or boys¿ shirts (excluding knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142220 - Men¿s or boys¿ underpants and briefs (including boxer shorts) (excluding knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142220 - Men¿s or boys¿ underpants and briefs (including boxer shorts) (excluding knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142220 - Men¿s or boys¿ underpants and briefs (including boxer shorts) (excluding knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142220 - Men¿s or boys¿ underpants and briefs (including boxer shorts) (excluding knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142220 - Men¿s or boys¿ underpants and briefs (including boxer shorts) (excluding knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142220 - Men¿s or boys¿ underpants and briefs (including boxer shorts) (excluding knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142220 - Men¿s or boys¿ underpants and briefs (including boxer shorts) (excluding knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142220 - Men¿s or boys¿ underpants and briefs (including boxer shorts) (excluding knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142230 - Men¿s or boys¿ nightshirts and pyjamas (excluding knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142230 - Men¿s or boys¿ nightshirts and pyjamas (excluding knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142230 - Men¿s or boys¿ nightshirts and pyjamas (excluding knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142230 - Men¿s or boys¿ nightshirts and pyjamas (excluding knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142230 - Men¿s or boys¿ nightshirts and pyjamas (excluding knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142230 - Men¿s or boys¿ nightshirts and pyjamas (excluding knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142230 - Men¿s or boys¿ nightshirts and pyjamas (excluding knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142230 - Men¿s or boys¿ nightshirts and pyjamas (excluding knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142300 - Women¿s or girls¿ blouses, shirts and shirt-blouses (excluding knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142300 - Women¿s or girls¿ blouses, shirts and shirt-blouses (excluding knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142300 - Women¿s or girls¿ blouses, shirts and shirt-blouses (excluding knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142300 - Women¿s or girls¿ blouses, shirts and shirt-blouses (excluding knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142300 - Women¿s or girls¿ blouses, shirts and shirt-blouses (excluding knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142300 - Women¿s or girls¿ blouses, shirts and shirt-blouses (excluding knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142300 - Women¿s or girls¿ blouses, shirts and shirt-blouses (excluding knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142300 - Women¿s or girls¿ blouses, shirts and shirt-blouses (excluding knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142430 - Women¿s or girls¿ nightdresses and pyjamas (excluding knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142430 - Women¿s or girls¿ nightdresses and pyjamas (excluding knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142430 - Women¿s or girls¿ nightdresses and pyjamas (excluding knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14142430 - Women¿s or girls¿ nightdresses and pyjamas (excluding knitted or crocheted)","PP",5
